month,warehouse,op_type,sku,qty,weight_kg,operator,duration_min,error_flag
2025-03,广州仓,出库,FWD505,1243,12.43,仓管-03,63,False
2025-03,广州仓,入库,FWDD10X,4140,41.4,仓管-02,14,False
2025-03,广州仓,报废,FWD4002,2485,24.85,仓管-03,45,False
2025-03,广州仓,入库,FWD6601A,4465,89.3,仓管-03,46,False
2025-03,广州仓,入库,FWD303,1336,13.36,仓管-03,77,False
2025-03,广州仓,移库,FWD6881,1678,0.0,仓管-03,16,False
2025-03,广州仓,移库,FWD100,2560,0.0,仓管-03,81,False
2025-03,广州仓,移库,BHC9232MGH,642,12.84,仓管-03,84,False
2025-03,广州仓,入库,FWDD23L,3939,39.39,仓管-04,58,False
2025-03,广州仓,入库,FWDV150B,3103,62.06,仓管-01,87,False
2025-03,广州仓,出库,FWD6820,3338,66.76,仓管-02,33,False
2025-03,广州仓,报废,FWD506,1053,0.0,仓管-01,94,False
2025-03,广州仓,入库,FWD416,2575,0.0,仓管-01,91,False
2025-03,广州仓,退货入库,FWD416,91,0.91,仓管-03,16,False
2025-03,广州仓,报废,FWD552,3283,32.83,仓管-03,34,False
2025-03,广州仓,退货入库,FWD6840,2094,20.94,仓管-02,40,False
2025-03,广州仓,移库,FWD5519WR,2457,24.57,仓管-04,14,False
2025-03,广州仓,报废,FWDD21X,1691,16.91,仓管-04,104,False
2025-03,广州仓,退货入库,FWD524,1683,33.66,仓管-02,37,False
2025-03,广州仓,移库,FWD6300T,1719,0.0,仓管-02,107,False
2025-03,广州仓,出库,FWDD10Y,2311,0.0,仓管-03,101,False
2025-03,广州仓,入库,FWDD10L,3101,62.02,仓管-03,46,False
2025-03,广州仓,报废,FWD407,880,8.8,仓管-01,118,False
2025-03,广州仓,入库,BHC9227GOH,1055,10.55,仓管-03,113,False
2025-03,广州仓,退货入库,FWD5872C,552,5.52,仓管-04,107,False
2025-03,广州仓,报废,FWD221,3612,36.12,仓管-03,32,False
2025-03,广州仓,出库,FWD351,3370,33.7,仓管-04,31,False
2025-03,广州仓,入库,FWDV095,3996,0.0,仓管-02,101,False
2025-03,广州仓,入库,FWD524WR,1290,12.9,仓管-04,101,False
2025-03,广州仓,出库,FWD6300T,3306,33.06,仓管-02,93,False
2025-03,广州仓,报废,FWD6005T,2953,59.06,仓管-02,50,True
2025-03,广州仓,入库,FWDD23X,2424,24.24,仓管-02,42,False
2025-03,广州仓,盘点,FWD6885,549,5.49,仓管-02,48,False
2025-03,广州仓,盘点,FWD400B,3869,77.38,仓管-02,22,False
2025-03,广州仓,报废,FWD3502,146,1.46,仓管-04,9,True
2025-03,广州仓,报废,FWD6307A,1638,0.0,仓管-01,53,False
2025-03,广州仓,移库,FWDD25M,3372,33.72,仓管-02,43,False
2025-03,广州仓,出库,FWD111MT,4648,46.48,仓管-04,117,False
2025-03,广州仓,退货入库,FWD6018T,4744,0.0,仓管-03,78,False
2025-03,广州仓,报废,BHC9234BOH,3661,36.61,仓管-04,42,False
2025-03,广州仓,移库,FWDD21M,1237,24.74,仓管-02,8,False
2025-03,广州仓,入库,FWD5871A,370,3.7,仓管-02,18,False
2025-03,广州仓,出库,FWD6003T,844,16.88,仓管-03,99,False
2025-03,广州仓,移库,BHC89234BG,1381,13.81,仓管-04,102,False
2025-03,广州仓,报废,FWD6885,2319,0.0,仓管-04,50,False
2025-03,广州仓,退货入库,BHC9230YBH,3526,35.26,仓管-03,45,False
2025-03,广州仓,报废,FWD259,4129,0.0,仓管-03,12,False
2025-03,广州仓,退货入库,FWD435,2883,28.83,仓管-03,80,False
2025-03,广州仓,出库,FWD410,2615,26.15,仓管-03,52,False
2025-03,广州仓,入库,BHC89237BG,2338,46.76,仓管-02,36,False
2025-04,广州仓,移库,FWD6885,93,0.0,仓管-04,61,False
2025-04,广州仓,入库,FWD101WR,1478,14.78,仓管-03,61,False
2025-04,广州仓,入库,FWDV580,2820,0.0,仓管-04,84,False
2025-04,广州仓,出库,FWD122,1306,0.0,仓管-03,19,False
2025-04,广州仓,报废,FWD300,3048,0.0,仓管-01,76,False
2025-04,广州仓,移库,FWD415Y,3137,62.74,仓管-01,24,False
2025-04,广州仓,移库,FWD6235,1059,0.0,仓管-01,42,False
2025-04,广州仓,移库,FWDV060,4078,81.56,仓管-03,29,False
2025-04,广州仓,盘点,FWD400B,2881,57.62,仓管-03,21,False
2025-04,广州仓,出库,FWD535,1269,25.38,仓管-01,46,False
2025-04,广州仓,入库,FWD2205G,4247,42.47,仓管-01,21,False
2025-04,广州仓,入库,FWD411,2137,0.0,仓管-02,66,False
2025-04,广州仓,报废,FWD223,433,8.66,仓管-02,11,False
2025-04,广州仓,盘点,FWD5872C,691,6.91,仓管-01,76,False
2025-04,广州仓,移库,FWDV155,3192,0.0,仓管-02,64,False
2025-04,广州仓,盘点,FWDD23L,2449,24.49,仓管-03,85,False
2025-04,广州仓,盘点,FWD299,612,0.0,仓管-01,91,False
2025-04,广州仓,报废,FWDD10A,1571,15.71,仓管-01,66,False
2025-04,广州仓,入库,FWDD28X,3943,39.43,仓管-03,86,False
2025-04,广州仓,盘点,FWD5870D,4355,87.1,仓管-03,40,False
2025-04,广州仓,移库,FWDD28X,1834,18.34,仓管-03,80,False
2025-04,广州仓,盘点,FWD6006,4745,47.45,仓管-02,51,False
2025-04,广州仓,报废,FWD223WR,698,13.96,仓管-01,47,False
2025-04,广州仓,出库,FWD351,1311,13.11,仓管-04,57,False
2025-04,广州仓,移库,FWD6219,4976,49.76,仓管-03,25,False
2025-04,广州仓,退货入库,FWD520,4640,46.4,仓管-04,64,False
2025-04,广州仓,盘点,FWD6501,3619,0.0,仓管-02,65,False
2025-04,广州仓,移库,FWD308,4884,0.0,仓管-02,13,False
2025-04,广州仓,退货入库,FWD351WR,4957,49.57,仓管-01,100,False
2025-04,广州仓,盘点,FWD7352,1345,13.45,仓管-04,10,False
2025-04,广州仓,移库,FWD303WR,1879,0.0,仓管-02,18,False
2025-04,广州仓,退货入库,FWD353,190,1.9,仓管-03,88,False
2025-04,广州仓,退货入库,FWD5873A,4001,40.01,仓管-04,48,False
2025-04,广州仓,退货入库,FWD500,2037,20.37,仓管-02,6,False
2025-04,广州仓,报废,FWDD10A,224,0.0,仓管-01,59,False
2025-04,广州仓,盘点,FWD6002AWR,2765,27.65,仓管-04,69,False
2025-04,广州仓,移库,FWD418B,3582,71.64,仓管-02,25,False
2025-04,广州仓,盘点,FWD6003,1017,20.34,仓管-04,18,False
2025-04,广州仓,移库,FWD307,64,0.64,仓管-03,35,False
2025-04,广州仓,退货入库,FWD5872A,503,5.03,仓管-01,52,False
2025-04,广州仓,报废,HM010AS,4972,0.0,仓管-02,92,False
2025-04,广州仓,入库,FWD6205,1982,39.64,仓管-02,14,False
2025-04,广州仓,入库,FWD7351,4738,47.38,仓管-04,76,False
2025-04,广州仓,入库,BHC89230GY,3601,36.01,仓管-01,107,False
2025-04,广州仓,盘点,FWDD29X,1606,32.12,仓管-02,35,False
2025-04,广州仓,出库,FWD6300,4625,46.25,仓管-02,110,False
2025-04,广州仓,移库,FWDD29X,4659,0.0,仓管-01,8,False
2025-04,广州仓,盘点,FWDV095B,4567,45.67,仓管-01,24,False
2025-04,广州仓,出库,FWDD10L,2669,53.38,仓管-03,5,False
2025-04,广州仓,退货入库,FWD400B,1569,31.38,仓管-01,49,False
2025-04,广州仓,移库,BHC9237GRH,1487,14.87,仓管-03,91,False
2025-04,广州仓,移库,FWDV040,54,1.08,仓管-02,106,False
2025-04,广州仓,退货入库,FWD504,833,0.0,仓管-02,56,False
2025-04,广州仓,移库,FWD6601A,929,18.58,仓管-04,48,False
2025-04,广州仓,报废,FWD235,154,3.08,仓管-02,71,False
2025-04,广州仓,退货入库,FWD5870A,3978,39.78,仓管-04,48,False
2025-04,广州仓,盘点,BHC9227GOH,2064,41.28,仓管-04,28,False
2025-04,广州仓,出库,FWD5894,2891,57.82,仓管-01,105,False
2025-04,广州仓,入库,BHC9323PG,3078,0.0,仓管-02,98,False
2025-04,广州仓,入库,FWDD25X,4789,47.89,仓管-03,78,False
2025-04,广州仓,出库,FWD6910,2153,21.53,仓管-02,101,False
2025-04,广州仓,入库,FWD6810,128,1.28,仓管-03,117,False
2025-04,广州仓,移库,FWD6884,1942,38.84,仓管-02,92,False
2025-04,广州仓,报废,FWD6502A,2215,22.15,仓管-04,51,False
2025-04,广州仓,盘点,FWD111,2301,46.02,仓管-04,21,False
2025-04,广州仓,报废,FWD5870C,3790,37.9,仓管-02,97,False
2025-05,广州仓,入库,FWD121WR,4569,0.0,仓管-01,20,False
2025-05,广州仓,报废,FWDD27M,563,0.0,仓管-02,33,False
2025-05,广州仓,入库,FWD6820,2475,0.0,仓管-04,22,False
2025-05,广州仓,移库,BHC9337GP,4400,88.0,仓管-04,65,False
2025-05,广州仓,报废,FWD7365,3855,77.1,仓管-03,85,False
2025-05,广州仓,盘点,FWD405B,3194,31.94,仓管-03,9,False
2025-05,广州仓,盘点,FWD6830,1264,12.64,仓管-03,32,False
2025-05,广州仓,入库,FWD6500A,1913,19.13,仓管-02,47,False
2025-05,广州仓,退货入库,FWD6163,1394,27.88,仓管-04,104,False
2025-05,广州仓,移库,FWD351WR,750,7.5,仓管-02,93,False
2025-05,广州仓,出库,FWD535,4659,0.0,仓管-04,27,False
2025-05,广州仓,移库,FWD522WR,715,0.0,仓管-01,92,False
2025-05,广州仓,移库,FWD5870B,2447,48.94,仓管-03,85,False
2025-05,广州仓,移库,FWD6205,334,0.0,仓管-02,81,False
2025-05,广州仓,报废,BHC9323PG,3386,33.86,仓管-03,71,False
2025-05,广州仓,盘点,FWD123T,4701,47.01,仓管-03,32,False
2025-05,广州仓,出库,FWD201WR,376,3.76,仓管-01,27,False
2025-05,广州仓,盘点,FWD300,4069,40.69,仓管-01,43,False
2025-05,广州仓,出库,FWD215WR,1940,38.8,仓管-03,107,False
2025-05,广州仓,盘点,FWD6018T,4199,41.99,仓管-03,100,False
2025-05,广州仓,移库,FWD5872C,4164,0.0,仓管-04,119,False
2025-05,广州仓,出库,FWD411,4610,46.1,仓管-04,118,False
2025-05,广州仓,入库,FWD5892,645,6.45,仓管-03,54,False
2025-05,广州仓,出库,FWD6300,279,2.79,仓管-03,69,False
2025-05,广州仓,退货入库,FWD211,4352,43.52,仓管-04,13,False
2025-05,广州仓,盘点,FWD901KSW,57,1.14,仓管-02,54,False
2025-05,广州仓,出库,FWD111MT,3776,0.0,仓管-04,72,False
2025-05,广州仓,出库,FWD153,4997,49.97,仓管-03,107,False
2025-05,广州仓,退货入库,FWD525,1285,12.85,仓管-02,15,False
2025-05,广州仓,出库,FWD201,1487,14.87,仓管-03,29,False
2025-05,广州仓,出库,FWD6300T,1883,18.83,仓管-03,83,False
2025-05,广州仓,盘点,FWD6883,619,6.19,仓管-04,74,False
2025-05,广州仓,盘点,FWD530,97,1.94,仓管-01,53,False
2025-05,广州仓,盘点,FWD5872C,1612,0.0,仓管-03,63,False
2025-05,广州仓,报废,FWDD21X,2259,45.18,仓管-02,113,False
2025-05,广州仓,盘点,FWD5800,20,0.2,仓管-03,96,False
2025-05,广州仓,退货入库,FWD355,237,2.37,仓管-02,55,False
2025-05,广州仓,退货入库,FWD224,1577,15.77,仓管-02,104,False
2025-05,广州仓,盘点,FWD123,4883,48.83,仓管-04,15,False
2025-05,广州仓,报废,FWD6001,4495,0.0,仓管-03,23,False
2025-05,广州仓,出库,FWDD25M,1325,13.25,仓管-01,92,False
2025-05,广州仓,报废,FWD5870A,3870,0.0,仓管-04,50,False
2025-05,广州仓,盘点,FWDV150,4038,40.38,仓管-02,47,False
2025-05,广州仓,移库,FWD6840,2585,25.85,仓管-02,92,False
2025-05,广州仓,出库,FWDD29X,2484,24.84,仓管-02,41,False
2025-05,广州仓,退货入库,FWD235WR,1082,10.82,仓管-04,118,False
2025-05,广州仓,盘点,FWDV080B,3130,62.6,仓管-02,93,False
2025-05,广州仓,出库,FWD300,2073,41.46,仓管-01,17,False
2025-05,广州仓,报废,FWD402,3775,37.75,仓管-04,53,False
2025-05,广州仓,报废,BHC9327GP,3694,36.94,仓管-01,28,False
2025-05,广州仓,出库,FWD211,1875,18.75,仓管-03,79,False
2025-05,广州仓,盘点,FWD6884,2874,28.74,仓管-03,81,False
2025-05,广州仓,入库,FWD301,3826,38.26,仓管-01,37,False
2025-05,广州仓,入库,FWD223,3163,31.63,仓管-02,89,False
2025-05,广州仓,出库,FWD223,4190,83.8,仓管-01,107,False
2025-05,广州仓,移库,FWDD27X,1320,13.2,仓管-01,78,False
2025-05,广州仓,入库,FWDD27L,2127,21.27,仓管-01,61,False
2025-05,广州仓,出库,FWD355,1046,0.0,仓管-02,19,False
2025-05,广州仓,出库,FWDV080,1106,11.06,仓管-01,36,False
2025-05,广州仓,移库,FWD259,2481,0.0,仓管-02,86,False
2025-05,广州仓,退货入库,FWD211,2285,0.0,仓管-04,86,False
2025-05,广州仓,移库,FWD96107SW,4110,82.2,仓管-02,45,False
2025-05,广州仓,移库,FWD429,1971,19.71,仓管-04,108,False
2025-05,广州仓,移库,FWD353,2761,55.22,仓管-04,102,False
2025-05,广州仓,报废,FWD123T,434,4.34,仓管-03,101,False
2025-05,广州仓,入库,FWD215WR,2883,0.0,仓管-03,80,False
2025-05,广州仓,出库,FWD525,809,16.18,仓管-03,55,False
2025-05,广州仓,入库,FWD6163,3305,0.0,仓管-03,13,False
2025-05,广州仓,盘点,FWDD25M,2338,0.0,仓管-03,15,False
2025-05,广州仓,入库,FWDD10X,4403,44.03,仓管-02,104,False
2025-05,广州仓,入库,HC010AS,4699,46.99,仓管-04,78,False
2025-05,广州仓,出库,FWD5874A,513,0.0,仓管-01,89,False
2025-05,广州仓,退货入库,FWD301,94,0.0,仓管-03,40,False
2025-05,广州仓,盘点,FWD300,2274,0.0,仓管-02,86,False
2025-05,广州仓,移库,FWD6601,4267,0.0,仓管-02,72,True
2025-05,广州仓,报废,FWD173,511,5.11,仓管-03,62,False
2025-06,广州仓,移库,FWDD28L,781,7.81,仓管-04,49,False
2025-06,广州仓,报废,FWD223,2155,21.55,仓管-01,47,False
2025-06,广州仓,入库,BHC89233BR,4111,0.0,仓管-01,68,False
2025-06,广州仓,出库,FWD123TS,4835,48.35,仓管-04,12,False
2025-06,广州仓,出库,BHC89235G,1173,23.46,仓管-04,34,False
2025-06,广州仓,入库,FWD5800,4919,49.19,仓管-03,73,False
2025-06,广州仓,报废,FWD201WR,456,4.56,仓管-01,26,False
2025-06,广州仓,入库,FWDV095B,1467,0.0,仓管-02,21,False
2025-06,广州仓,出库,FWD509,4089,81.78,仓管-01,39,False
2025-06,广州仓,盘点,FWD351WR,2786,27.86,仓管-04,22,False
2025-06,广州仓,出库,FWD505,3552,0.0,仓管-02,80,True
2025-06,广州仓,入库,FWD5800A,881,17.62,仓管-03,107,False
2025-06,广州仓,报废,FWD216,3731,74.62,仓管-01,36,False
2025-06,广州仓,出库,FWD353,2213,22.13,仓管-04,68,False
2025-06,广州仓,报废,FWD304,4998,49.98,仓管-04,59,False
2025-06,广州仓,盘点,FWD231,1614,16.14,仓管-03,76,False
2025-06,广州仓,入库,BHC89237BG,765,7.65,仓管-02,41,False
2025-06,广州仓,移库,FWD5800,122,2.44,仓管-02,52,False
2025-06,广州仓,盘点,BHC9230YBH,4371,43.71,仓管-02,37,False
2025-06,广州仓,退货入库,FWD6002T,4379,87.58,仓管-04,47,False
2025-06,广州仓,出库,FWD110,4656,46.56,仓管-02,85,False
2025-06,广州仓,盘点,FWD216,3125,62.5,仓管-04,43,False
2025-06,广州仓,移库,FWD4002,198,0.0,仓管-04,94,False
2025-06,广州仓,盘点,FWD6300T,2823,0.0,仓管-03,24,False
2025-06,广州仓,出库,BHC5518,3320,33.2,仓管-04,80,False
2025-06,广州仓,出库,FWD6501,1562,0.0,仓管-02,118,False
2025-06,广州仓,退货入库,FWD427,1300,13.0,仓管-02,17,False
2025-06,广州仓,报废,FWD122,3587,71.74,仓管-02,36,False
2025-06,广州仓,出库,FWD600,1464,14.64,仓管-01,85,False
2025-06,广州仓,出库,FWD419B,4578,0.0,仓管-01,24,False
2025-06,广州仓,盘点,FWD7305,3808,76.16,仓管-01,12,False
2025-06,广州仓,退货入库,FWDD10M,4618,46.18,仓管-01,48,False
2025-06,广州仓,报废,FWD403,817,8.17,仓管-01,100,False
2025-06,广州仓,报废,FWDD28X,2466,49.32,仓管-01,27,False
2025-06,广州仓,入库,FWD205WR,4925,49.25,仓管-02,115,False
2025-06,广州仓,入库,FWD491,2735,27.35,仓管-01,35,False
2025-06,广州仓,退货入库,FWD5891,1911,38.22,仓管-04,22,False
2025-06,广州仓,入库,FWD416,3062,0.0,仓管-04,6,False
2025-06,广州仓,移库,BHC89230GY,3765,37.65,仓管-02,90,False
2025-06,广州仓,退货入库,FWD249,4213,42.13,仓管-03,95,False
2025-06,广州仓,入库,FWD534,1694,16.94,仓管-03,66,False
2025-06,广州仓,入库,FWD410,3212,32.12,仓管-04,114,False
2025-06,广州仓,盘点,FWD8205WR,478,4.78,仓管-01,75,False
2025-06,广州仓,出库,FWD520WR,2754,27.54,仓管-01,40,False
2025-06,广州仓,退货入库,FWD5518WR,1275,12.75,仓管-01,77,False
2025-06,广州仓,退货入库,FWD101,3124,0.0,仓管-01,8,False
2025-06,广州仓,退货入库,FWD306,1782,0.0,仓管-02,93,False
2025-06,广州仓,盘点,BHC9323PG,4095,0.0,仓管-02,54,False
2025-06,广州仓,移库,FWDV150,2585,25.85,仓管-01,87,False
2025-06,广州仓,移库,FWD6500A,4731,47.31,仓管-01,25,False
2025-06,广州仓,退货入库,BHC9225BMTH,2921,29.21,仓管-01,20,False
2025-06,广州仓,报废,FWD7352,668,6.68,仓管-02,118,False
2025-06,广州仓,退货入库,FWD219WR,2628,52.56,仓管-02,17,False
2025-06,广州仓,盘点,FWD323,4803,48.03,仓管-04,116,False
2025-06,广州仓,报废,FWD221,2195,21.95,仓管-02,37,False
2025-06,广州仓,移库,BHC9225BMTH,4177,83.54,仓管-01,18,False
2025-06,广州仓,出库,FWD5800A,209,2.09,仓管-04,101,False
2025-06,广州仓,盘点,FWD413,407,4.07,仓管-04,58,False
2025-06,广州仓,退货入库,FWD362,3130,31.3,仓管-04,34,False
2025-06,广州仓,出库,BHC9328GR,3930,0.0,仓管-02,41,False
2025-06,广州仓,移库,FWD6860,1408,14.08,仓管-02,64,False
2025-06,广州仓,移库,FWD302,75,1.5,仓管-01,112,False
2025-06,广州仓,退货入库,FWD6009,2034,40.68,仓管-02,88,False
2025-06,广州仓,移库,FWD5870D,4710,47.1,仓管-03,70,False
2025-06,广州仓,移库,FWD6881,2855,0.0,仓管-02,79,False
2025-06,广州仓,出库,FWD122,4063,40.63,仓管-04,8,False
2025-06,广州仓,退货入库,FWDD10M,1340,13.4,仓管-03,28,True
2025-06,广州仓,入库,FWD152WR,1167,11.67,仓管-01,10,False
2025-06,广州仓,退货入库,FWDV155,4583,91.66,仓管-04,21,False
2025-06,广州仓,入库,FWD491,2533,25.33,仓管-03,5,False
2025-07,广州仓,盘点,FWD6860,3452,34.52,仓管-01,14,False
2025-07,广州仓,入库,FWD6005,3752,37.52,仓管-03,24,False
2025-07,广州仓,退货入库,FWD6215,4954,49.54,仓管-04,52,False
2025-07,广州仓,报废,FWD6500,3914,39.14,仓管-03,9,False
2025-07,广州仓,移库,FWD532,1363,13.63,仓管-04,42,False
2025-07,广州仓,入库,FWD5874A,513,5.13,仓管-04,59,False
2025-07,广州仓,出库,FWD100,2493,24.93,仓管-03,26,False
2025-07,广州仓,盘点,FWD205M,1241,12.41,仓管-02,94,False
2025-07,广州仓,盘点,FWD111M,3462,0.0,仓管-04,112,False
2025-07,广州仓,入库,BHC9328GR,737,7.37,仓管-02,86,False
2025-07,广州仓,报废,BHC9230YBH,4696,46.96,仓管-01,23,False
2025-07,广州仓,出库,FWD249,581,5.81,仓管-03,86,False
2025-07,广州仓,盘点,FWDD21X,67,1.34,仓管-04,74,False
2025-07,广州仓,移库,FWD111M,852,0.0,仓管-01,8,False
2025-07,广州仓,退货入库,FWD6603,1088,0.0,仓管-01,108,False
2025-07,广州仓,出库,FWD216,1504,15.04,仓管-02,117,False
2025-07,广州仓,盘点,FWD5872C,2652,26.52,仓管-03,111,False
2025-07,广州仓,盘点,FWD6500,1796,0.0,仓管-01,117,False
2025-07,广州仓,报废,BHC9230YBH,1047,0.0,仓管-02,53,False
2025-07,广州仓,盘点,FWDV020,2292,0.0,仓管-03,100,False
2025-07,广州仓,入库,FWDV080,4549,0.0,仓管-02,94,False
2025-07,广州仓,出库,FWDD23M,394,0.0,仓管-01,15,False
2025-07,广州仓,移库,FWDD21X,559,5.59,仓管-02,98,False
2025-07,广州仓,退货入库,FWD6018T,3729,74.58,仓管-02,52,False
2025-07,广州仓,移库,FWD506,1934,38.68,仓管-02,43,False
2025-07,广州仓,移库,FWDD23M,435,0.0,仓管-02,102,False
2025-07,广州仓,移库,FWDV150B,2144,21.44,仓管-03,63,False
2025-07,广州仓,出库,BHC9235BVH,1372,13.72,仓管-03,13,False
2025-07,广州仓,入库,FWD3500,4885,48.85,仓管-02,102,False
2025-07,广州仓,盘点,FWD5870D,1337,13.37,仓管-04,11,False
2025-07,广州仓,报废,FWD153,2457,24.57,仓管-02,67,False
2025-07,广州仓,移库,FWD6820,521,10.42,仓管-02,22,False
2025-07,广州仓,报废,FWD7322,483,0.0,仓管-03,74,False
2025-07,广州仓,报废,FWD534WR,3182,31.82,仓管-04,88,False
2025-07,广州仓,盘点,FWD301,2572,0.0,仓管-01,36,False
2025-07,广州仓,报废,FWD215WR,3361,0.0,仓管-02,62,False
2025-07,广州仓,移库,FWDV015,3583,71.66,仓管-03,29,False
2025-07,广州仓,入库,FWD532,3305,33.05,仓管-04,38,False
2025-07,广州仓,盘点,FWD320,1492,29.84,仓管-04,83,False
2025-07,广州仓,盘点,FWD508WR,4939,49.39,仓管-03,18,False
2025-07,广州仓,盘点,FWD111MT,4859,48.59,仓管-04,17,False
2025-07,广州仓,盘点,FWDD28M,65,0.65,仓管-02,86,False
2025-07,广州仓,报废,FWD508,2974,59.48,仓管-01,43,False
2025-07,广州仓,退货入库,FWD3504,2236,22.36,仓管-03,6,False
2025-07,广州仓,出库,FWD302,4725,0.0,仓管-04,35,False
2025-07,广州仓,盘点,FWD534,2945,0.0,仓管-01,82,False
2025-07,广州仓,移库,FWD411,118,1.18,仓管-03,58,False
2025-07,广州仓,退货入库,FWD101WR,4300,0.0,仓管-02,43,False
2025-07,广州仓,入库,FWD6163,1349,0.0,仓管-02,38,False
2025-07,广州仓,移库,FWD418B,3149,62.98,仓管-03,28,False
2025-07,广州仓,移库,FWD419B,3872,0.0,仓管-03,93,False
2025-07,广州仓,报废,FWD7331,2737,0.0,仓管-03,38,False
2025-07,广州仓,退货入库,FWD6303A,3980,39.8,仓管-03,111,False
2025-07,广州仓,盘点,FWD5891,308,3.08,仓管-01,120,True
2025-07,广州仓,退货入库,FWD6504,3180,31.8,仓管-01,115,False
2025-07,广州仓,退货入库,FWD435B,1580,31.6,仓管-02,15,False
2025-07,广州仓,移库,FWD219,2903,29.03,仓管-03,50,False
2025-07,广州仓,报废,FWD325,4496,44.96,仓管-01,21,False
2025-07,广州仓,移库,FWD6002A,2086,20.86,仓管-01,94,True
2025-07,广州仓,退货入库,FWD7305WR,4270,0.0,仓管-02,17,False
2025-07,广州仓,入库,FWD8205WR,2355,47.1,仓管-04,93,False
2025-07,广州仓,退货入库,FWD6502,101,1.01,仓管-03,78,False
2025-07,广州仓,盘点,FWD224,4001,40.01,仓管-04,39,False
2025-07,广州仓,退货入库,FWD6820,4559,91.18,仓管-03,12,False
2025-07,广州仓,入库,FWDV080B,4892,97.84,仓管-03,110,False
2025-07,广州仓,报废,FWD4012,2967,29.67,仓管-02,17,False
2025-07,广州仓,报废,FWD411,2166,21.66,仓管-04,100,False
2025-07,广州仓,退货入库,FWD111,3155,63.1,仓管-01,16,False
2025-07,广州仓,入库,FWD101,2874,0.0,仓管-01,75,False
