po_id,sku,category,supplier_id,inspect_date,qty_inspected,qty_defective,defect_rate,defect_type,result,inspector
PO02972,FWD510,金属彩光系列,SUP005,2026-02-05,1444,11,0.00762,无,通过,QC-03
PO02369,FWD201,虹彩系列,SUP035,2026-01-19,3062,29,0.00947,无,通过,QC-01
PO01307,FWD111MT,银白系列,SUP036,2025-07-03,683,5,0.00732,外观缺陷,通过,QC-03
PO00853,FWD524,金属彩光系列,SUP054,2025-10-05,3088,10,0.00324,尺寸偏差,通过,QC-02
PO00460,FWD5893,钻石系列,SUP005,2025-09-17,2192,17,0.00776,外观缺陷,通过,QC-02
PO00433,FWD6205,水晶系列,SUP046,2025-03-21,839,2,0.00238,无,通过,QC-01
PO00533,FWDD10X,钻石系列,SUP012,2025-09-15,1884,8,0.00425,无,通过,QC-01
PO00689,FWD6002T,超白系列,SUP041,2025-07-27,245,1,0.00408,无,通过,QC-01
PO02361,FWD300WR,耐候系列,SUP010,2025-04-06,2826,17,0.00602,尺寸偏差,通过,QC-02
PO00612,FWD6602,磁性珠光,SUP045,2025-10-11,3709,23,0.0062,无,通过,QC-02
PO01734,FWD500,金属彩光系列,SUP038,2024-12-31,3820,38,0.00995,颜色偏差,通过,QC-03
PO00226,FWD5519,金属彩光系列,SUP055,2025-06-28,1526,7,0.00459,尺寸偏差,通过,QC-01
PO02872,BHC9232MGH,化妆品系列,SUP002,2025-06-29,4108,31,0.00755,无,通过,QC-03
PO00766,FWD231,虹彩系列,SUP010,2026-01-13,3685,7,0.0019,尺寸偏差,通过,QC-03
PO00757,FWD6830,水晶系列,SUP007,2025-07-25,908,1,0.0011,尺寸偏差,通过,QC-01
PO02309,FWD6602,磁性珠光,SUP046,2025-12-25,162,0,0.0,尺寸偏差,通过,QC-01
PO01230,BHC89233BR,着色变色龙,SUP059,2025-02-21,4577,0,0.0,无,通过,QC-02
PO01958,FWD299,虹彩系列,SUP027,2025-02-10,2463,19,0.00771,无,通过,QC-02
PO01419,FWD6830,水晶系列,SUP040,2025-10-16,2055,4,0.00195,无,通过,QC-02
PO01455,FWD151,银白系列,SUP021,2025-04-12,940,6,0.00638,无,通过,QC-02
PO01090,FWD410,着色系列,SUP017,2024-11-01,3405,9,0.00264,尺寸偏差,不通过,QC-01
PO00479,BHC9337GP,玻璃变色龙,SUP001,2026-01-01,4897,37,0.00756,颜色偏差,通过,QC-03
PO00251,FWD530,金属彩光系列,SUP051,2025-08-25,833,7,0.0084,外观缺陷,通过,QC-01
PO00090,FWD402,着色系列,SUP025,2025-01-19,436,3,0.00688,颜色偏差,通过,QC-01
PO02623,FWD405B,着色系列,SUP050,2025-11-18,1851,1,0.00054,尺寸偏差,通过,QC-02
PO00111,FWD502WR,耐候系列,SUP029,2026-01-05,2200,21,0.00955,无,通过,QC-03
PO01820,FWD151,银白系列,SUP060,2024-12-12,4556,15,0.00329,外观缺陷,通过,QC-01
PO00306,FWDD28M,钻石系列,SUP027,2024-12-20,4612,40,0.00867,外观缺陷,通过,QC-03
PO02376,FWDV020,玻璃包银系列,SUP033,2025-03-02,1961,7,0.00357,颜色偏差,通过,QC-01
PO01494,FWD524,金属彩光系列,SUP005,2025-04-27,1081,8,0.0074,无,通过,QC-02
PO02339,FWD506,金属彩光系列,SUP025,2024-12-03,315,3,0.00952,无,通过,QC-01
PO02880,FWD5870D,钻石系列,SUP026,2024-11-16,666,3,0.0045,颜色偏差,通过,QC-03
PO00524,FWD5519WR,耐候系列,SUP024,2025-10-19,4606,15,0.00326,无,通过,QC-01
PO01368,FWD110,银白系列,SUP057,2025-11-24,288,2,0.00694,外观缺陷,通过,QC-03
PO01096,FWD436 ,着色系列,SUP046,2025-01-10,2719,8,0.00294,外观缺陷,通过,QC-02
PO01555,BHC9323PG,玻璃变色龙,SUP027,2024-11-15,2508,9,0.00359,无,通过,QC-02
PO01475,FWD532,金属彩光系列,SUP021,2025-10-20,4196,13,0.0031,无,通过,QC-03
PO00117,FWD101,银白系列,SUP041,2024-12-31,2498,12,0.0048,尺寸偏差,不通过,QC-01
PO00616,FWD530,金属彩光系列,SUP027,2025-07-08,3958,4,0.00101,外观缺陷,通过,QC-03
PO01959,FWD6225,水晶系列,SUP014,2025-08-08,681,2,0.00294,无,通过,QC-02
PO02547,BHC9328GR,玻璃变色龙,SUP040,2026-01-15,1458,1,0.00069,无,通过,QC-03
PO01436,FWD6007,超白系列,SUP046,2025-03-11,2243,5,0.00223,颜色偏差,通过,QC-01
PO01018,FWD403,着色系列,SUP023,2025-02-05,3570,3,0.00084,外观缺陷,通过,QC-02
PO01501,FWD223,虹彩系列,SUP045,2025-03-14,605,5,0.00826,颜色偏差,通过,QC-03
PO01817,FWD6219,水晶系列,SUP046,2025-10-01,2014,14,0.00695,颜色偏差,通过,QC-03
PO01961,FWD522WR,耐候系列,SUP057,2024-10-24,735,7,0.00952,无,通过,QC-03
PO01864,FWDV150,玻璃包银系列,SUP014,2024-12-30,3106,22,0.00708,颜色偏差,通过,QC-02
PO01390,FWD403,着色系列,SUP040,2024-10-29,3821,19,0.00497,外观缺陷,通过,QC-03
PO00742,FWDV040B,玻璃包银系列,SUP014,2026-01-11,119,1,0.0084,外观缺陷,通过,QC-03
PO02592,FWD299,虹彩系列,SUP023,2025-10-09,3787,25,0.0066,无,通过,QC-01
PO02210,FWD5874A,钻石系列,SUP001,2025-06-25,2356,21,0.00891,颜色偏差,通过,QC-02
PO02679,FWD6235,水晶系列,SUP006,2025-05-08,287,0,0.0,无,通过,QC-01
PO00624,FWD6300,水晶系列,SUP024,2026-02-14,3478,29,0.00834,无,通过,QC-01
PO00544,FWD215,虹彩系列,SUP046,2025-07-27,2877,20,0.00695,颜色偏差,通过,QC-02
PO01458,FWD205M,虹彩系列,SUP004,2025-01-23,2164,2,0.00092,尺寸偏差,通过,QC-01
PO00295,BHC9337GP,玻璃变色龙,SUP028,2025-10-09,1811,9,0.00497,无,通过,QC-02
PO00821,FWD6502A,水晶系列,SUP036,2026-01-22,1140,3,0.00263,颜色偏差,通过,QC-03
PO01624,FWD525,金属彩光系列,SUP039,2025-10-02,4912,23,0.00468,无,通过,QC-01
PO00802,FWDD10M,钻石系列,SUP050,2026-01-10,3987,13,0.00326,无,不通过,QC-03
PO00748,FWD6840,水晶系列,SUP008,2025-05-09,478,2,0.00418,无,不通过,QC-01
PO02871,FWD520WR,耐候系列,SUP020,2025-05-03,3631,4,0.0011,无,通过,QC-02
PO02360,FWDV095,玻璃包银系列,SUP020,2024-11-29,3543,6,0.00169,无,通过,QC-02
PO01900,FWD6884,水晶系列,SUP056,2025-03-09,3247,16,0.00493,无,通过,QC-02
PO01567,FWD6002T,超白系列,SUP060,2025-03-18,728,7,0.00962,颜色偏差,通过,QC-03
PO00187,FWD413,着色系列,SUP056,2025-10-02,2902,29,0.00999,外观缺陷,通过,QC-01
PO02407,FWD510,金属彩光系列,SUP048,2025-04-26,3275,24,0.00733,无,通过,QC-01
PO00559,FWD4012,着色系列,SUP028,2025-10-19,4929,23,0.00467,无,通过,QC-03
PO01358,FWD323,金色系列,SUP019,2025-06-16,4497,39,0.00867,外观缺陷,通过,QC-01
PO02012,FWDD29M,钻石系列,SUP036,2026-01-11,3853,11,0.00285,外观缺陷,通过,QC-01
PO01696,FWD6500A,水晶系列,SUP030,2025-07-06,3171,6,0.00189,无,通过,QC-03
PO01730,FWD491,着色系列,SUP053,2025-03-18,2046,12,0.00587,无,通过,QC-01
PO01152,FWD522WR,耐候系列,SUP048,2025-11-12,2914,12,0.00412,无,通过,QC-02
PO01055,FWD534WR,耐候系列,SUP042,2025-07-11,3132,29,0.00926,外观缺陷,通过,QC-01
PO00611,FWD6820,水晶系列,SUP011,2026-02-15,3504,20,0.00571,无,通过,QC-01
PO00562,FWD4002,着色系列,SUP048,2025-05-07,4461,21,0.00471,无,通过,QC-01
PO02743,FWD2205G,虹彩系列,SUP020,2025-02-13,3529,32,0.00907,外观缺陷,通过,QC-02
PO02070,FWD6006,超白系列,SUP029,2025-09-25,1853,8,0.00432,无,通过,QC-03
PO01705,FWD552,金属彩光系列,SUP033,2025-12-10,3686,1,0.00027,外观缺陷,通过,QC-01
PO01002,FWD427,着色系列,SUP026,2025-07-09,992,9,0.00907,外观缺陷,通过,QC-01
PO01295,FWD415Y,着色系列,SUP002,2025-10-20,587,0,0.0,外观缺陷,通过,QC-02
PO01226,FWD5800,钻石系列,SUP040,2025-12-09,4710,32,0.00679,无,通过,QC-02
PO00135,FWD123TS,银白系列,SUP053,2025-02-03,217,0,0.0,外观缺陷,通过,QC-01
PO02759,FWD508,金属彩光系列,SUP054,2025-02-24,4071,7,0.00172,外观缺陷,不通过,QC-01
PO01134,FWDD21M,钻石系列,SUP056,2025-10-18,627,1,0.00159,无,通过,QC-01
PO02108,FWDV040B,玻璃包银系列,SUP044,2025-06-23,3956,23,0.00581,无,通过,QC-01
PO01077,FWD6018T,超白系列,SUP052,2024-12-05,3222,17,0.00528,尺寸偏差,通过,QC-01
PO01669,FWD123T,银白系列,SUP042,2024-12-04,1369,6,0.00438,颜色偏差,通过,QC-02
PO02926,FWD305,金色系列,SUP045,2024-12-09,757,7,0.00925,外观缺陷,通过,QC-01
PO00328,FWD119,银白系列,SUP046,2025-12-31,3258,7,0.00215,尺寸偏差,通过,QC-01
PO00822,FWD259,虹彩系列,SUP054,2025-02-04,3578,1,0.00028,颜色偏差,通过,QC-02
PO00266,FWDD23L,钻石系列,SUP041,2025-12-22,124,0,0.0,无,通过,QC-02
PO02436,FWD217,虹彩系列,SUP008,2025-06-05,944,8,0.00847,无,通过,QC-02
PO02212,FWDV015,玻璃包银系列,SUP002,2025-08-21,1990,12,0.00603,无,通过,QC-01
PO00426,BHC9321RY,玻璃变色龙,SUP020,2025-11-01,4835,8,0.00165,无,通过,QC-01
PO00291,FWD410,着色系列,SUP042,2025-01-06,2208,15,0.00679,外观缺陷,通过,QC-02
PO00837,FWD5873A,钻石系列,SUP043,2024-12-09,2990,17,0.00569,无,通过,QC-02
PO01672,FWD235,虹彩系列,SUP005,2025-02-14,1234,0,0.0,无,通过,QC-02
PO00499,HM010AS,云母粉,SUP045,2025-08-05,2493,24,0.00963,颜色偏差,通过,QC-01
PO01487,BHC9233POH,化妆品系列,SUP009,2024-12-28,1217,11,0.00904,无,通过,QC-01
PO02603,FWD110,银白系列,SUP052,2025-07-31,3941,24,0.00609,颜色偏差,通过,QC-03
PO02683,FWD7365,其他,SUP004,2025-05-08,1808,4,0.00221,无,通过,QC-03
PO01322,FWD5872C,钻石系列,SUP003,2026-01-07,2293,0,0.0,无,通过,QC-01
PO02055,FWD400B,着色系列,SUP046,2025-04-15,2060,5,0.00243,尺寸偏差,通过,QC-02
PO00018,FWD7351,其他,SUP005,2025-06-10,2244,15,0.00668,外观缺陷,通过,QC-02
PO00795,FWD6003,超白系列,SUP037,2025-10-29,117,1,0.00855,外观缺陷,通过,QC-03
PO01983,FWD300WR,耐候系列,SUP038,2024-12-25,1987,12,0.00604,无,通过,QC-03
PO01200,BHC89233BR,着色变色龙,SUP028,2025-05-30,4416,13,0.00294,无,通过,QC-03
PO00425,FWD221,虹彩系列,SUP020,2025-05-30,2136,6,0.00281,无,通过,QC-02
PO00653,FWD6002,超白系列,SUP033,2025-09-28,4859,24,0.00494,无,通过,QC-02
PO02388,FWD522WR,耐候系列,SUP054,2025-10-12,1613,8,0.00496,无,通过,QC-01
PO01256,FWD508WR,耐候系列,SUP052,2025-07-05,4872,38,0.0078,无,通过,QC-03
PO00048,FWD351WR,耐候系列,SUP033,2025-08-29,4972,9,0.00181,颜色偏差,通过,QC-03
PO01324,FWD6850,水晶系列,SUP003,2026-01-18,2400,12,0.005,外观缺陷,通过,QC-02
PO02933,FWD415Y,着色系列,SUP020,2025-05-21,1262,5,0.00396,无,通过,QC-01
PO01241,FWD6501,水晶系列,SUP025,2024-12-14,2491,22,0.00883,外观缺陷,通过,QC-02
PO01873,FWD362,金色系列,SUP044,2025-03-17,3168,1,0.00032,无,通过,QC-01
PO00625,FWD6810,水晶系列,SUP060,2025-10-22,941,5,0.00531,无,通过,QC-03
PO02121,FWDD29M,钻石系列,SUP053,2025-11-04,404,4,0.0099,外观缺陷,通过,QC-03
PO00186,FWD5870C,钻石系列,SUP003,2025-04-13,1886,1,0.00053,无,通过,QC-02
PO02819,FWDD21L,钻石系列,SUP056,2025-06-26,4721,31,0.00657,尺寸偏差,通过,QC-02
PO00086,FWD901KSW,耐候系列,SUP022,2025-08-06,2491,5,0.00201,外观缺陷,通过,QC-03
PO01650,FWD300,金色系列,SUP001,2026-01-21,4149,32,0.00771,无,通过,QC-01
PO02902,FWD435B,着色系列,SUP055,2025-08-06,1421,0,0.0,无,通过,QC-01
PO02071,FWD173,银白系列,SUP038,2025-04-05,4676,7,0.0015,外观缺陷,通过,QC-01
PO02593,FWD506,金属彩光系列,SUP046,2025-08-09,2309,19,0.00823,无,通过,QC-02
PO02429,FWD6881,水晶系列,SUP028,2025-03-28,2088,1,0.00048,无,通过,QC-02
PO02087,FWD361,金色系列,SUP041,2025-06-20,1706,2,0.00117,无,通过,QC-02
PO00826,FWDD25M,钻石系列,SUP048,2025-05-03,3759,28,0.00745,尺寸偏差,通过,QC-02
PO02086,FWD6603B,磁性珠光,SUP049,2025-07-10,672,3,0.00446,无,通过,QC-02
PO01800,FWD401,着色系列,SUP005,2025-02-10,2257,9,0.00399,无,通过,QC-03
PO00321,FWD201WR,耐候系列,SUP051,2025-04-09,4185,15,0.00358,外观缺陷,通过,QC-02
PO01677,FWD5890,钻石系列,SUP028,2025-07-14,3400,4,0.00118,无,通过,QC-01
PO02531,FWDD27L,钻石系列,SUP002,2025-11-23,1870,8,0.00428,颜色偏差,不通过,QC-02
PO02213,FWD522WR,耐候系列,SUP051,2025-03-05,1601,13,0.00812,无,通过,QC-02
PO01048,BHC89232BR,着色变色龙,SUP037,2025-09-16,2376,14,0.00589,无,通过,QC-02
PO01777,FWDD23X,钻石系列,SUP059,2025-04-12,917,1,0.00109,尺寸偏差,通过,QC-02
PO02261,FWD103,银白系列,SUP003,2024-11-17,4295,41,0.00955,尺寸偏差,通过,QC-01
PO01691,FWD600,其他,SUP018,2026-02-09,2214,4,0.00181,无,通过,QC-02
PO02016,FWDD29X,钻石系列,SUP035,2025-10-22,3705,8,0.00216,无,通过,QC-02
PO01610,FWD5518,金属彩光系列,SUP026,2025-12-30,896,3,0.00335,尺寸偏差,通过,QC-01
PO01459,FWD225WR,耐候系列,SUP055,2025-07-20,4717,24,0.00509,外观缺陷,通过,QC-03
PO01376,FWDD25L,钻石系列,SUP036,2025-08-05,4358,8,0.00184,尺寸偏差,通过,QC-01
PO02910,FWD224,虹彩系列,SUP045,2025-06-20,4826,14,0.0029,外观缺陷,通过,QC-01
PO01631,FWD5871A,钻石系列,SUP042,2025-12-25,2498,22,0.00881,外观缺陷,通过,QC-01
PO00887,FWD351WR,耐候系列,SUP031,2026-01-28,1457,12,0.00824,颜色偏差,通过,QC-03
PO00704,FWD534,金属彩光系列,SUP028,2025-06-26,1274,3,0.00235,无,通过,QC-01
PO01589,FWD6883,水晶系列,SUP023,2024-12-07,4154,39,0.00939,外观缺陷,通过,QC-02
PO00503,FWD6500,水晶系列,SUP024,2024-10-30,396,1,0.00253,尺寸偏差,通过,QC-02
PO00881,FWD6163,超白系列,SUP016,2025-08-16,3983,20,0.00502,外观缺陷,通过,QC-01
PO00033,FWD163,银白系列,SUP053,2025-09-17,3063,6,0.00196,尺寸偏差,通过,QC-02
PO01695,FWD323WR,耐候系列,SUP029,2025-03-19,1904,18,0.00945,无,不通过,QC-03
PO00165,FWDD25L,钻石系列,SUP039,2025-01-17,2667,2,0.00075,尺寸偏差,通过,QC-02
PO00442,FWD500,金属彩光系列,SUP012,2025-04-09,3061,25,0.00817,无,通过,QC-01
PO00044,FWD304,金色系列,SUP008,2025-09-07,1041,7,0.00672,尺寸偏差,通过,QC-02
PO00714,FWD103,银白系列,SUP042,2025-06-11,2806,20,0.00713,无,通过,QC-01
PO02262,FWD400B,着色系列,SUP020,2025-10-22,2696,0,0.0,无,通过,QC-02
PO01863,FWD6601A,磁性珠光,SUP029,2024-12-19,935,0,0.0,无,通过,QC-01
PO02075,FWD6300,水晶系列,SUP033,2025-02-23,3990,29,0.00727,外观缺陷,通过,QC-01
PO00133,FWDV040B,玻璃包银系列,SUP014,2025-02-13,3951,11,0.00278,无,通过,QC-03
PO01086,FWD173,银白系列,SUP006,2024-12-30,1988,16,0.00805,外观缺陷,通过,QC-01
PO00160,FWD405B,着色系列,SUP043,2025-10-28,173,0,0.0,颜色偏差,通过,QC-01
PO02431,BHC9326BM ,玻璃变色龙,SUP014,2025-09-22,1316,10,0.0076,尺寸偏差,通过,QC-03
PO01819,FWD435B,着色系列,SUP060,2025-11-08,1900,16,0.00842,无,通过,QC-01
PO00538,FWD353,金色系列,SUP007,2025-06-18,2309,23,0.00996,颜色偏差,不通过,QC-01
PO01698,FWD6504T,水晶系列,SUP029,2025-04-06,2982,20,0.00671,外观缺陷,通过,QC-01
PO02322,FWD6300T,水晶系列,SUP009,2025-02-14,1100,3,0.00273,无,通过,QC-01
PO01805,FWD100,银白系列,SUP046,2025-06-18,4874,6,0.00123,无,通过,QC-02
PO02127,FWDV020,玻璃包银系列,SUP005,2025-10-19,716,5,0.00698,无,通过,QC-02
PO02772,FWD6219,水晶系列,SUP011,2025-04-30,2419,15,0.0062,颜色偏差,通过,QC-01
PO02102,FWD901KSW,耐候系列,SUP049,2025-01-27,108,0,0.0,尺寸偏差,通过,QC-01
PO02402,FWD5518,金属彩光系列,SUP022,2026-01-04,2245,12,0.00535,无,通过,QC-01
PO00874,FWD6005T,超白系列,SUP028,2025-12-20,1556,8,0.00514,外观缺陷,通过,QC-03
PO00726,BHC5518,化妆品系列,SUP002,2025-02-01,4166,39,0.00936,外观缺陷,通过,QC-03
PO00276,FWDD21M,钻石系列,SUP040,2025-07-17,1856,15,0.00808,无,通过,QC-03
PO02966,FWD6003,超白系列,SUP013,2025-09-04,1373,6,0.00437,尺寸偏差,通过,QC-03
PO00574,FWD522WR,耐候系列,SUP029,2025-07-06,3837,10,0.00261,颜色偏差,通过,QC-02
PO00438,FWDD10L,钻石系列,SUP049,2025-09-06,3759,23,0.00612,无,通过,QC-02
PO00119,FWD429,着色系列,SUP022,2025-11-23,3947,9,0.00228,无,通过,QC-02
PO01266,FWD491,着色系列,SUP002,2025-04-10,4678,26,0.00556,外观缺陷,通过,QC-03
PO01201,FWD173,银白系列,SUP049,2025-05-04,4565,5,0.0011,无,通过,QC-01
PO00789,FWD6601A,磁性珠光,SUP023,2024-12-27,4081,33,0.00809,无,通过,QC-01
PO02927,FWD502WR,耐候系列,SUP054,2025-11-06,4394,12,0.00273,颜色偏差,通过,QC-02
PO00261,FWD8205WR,耐候系列,SUP058,2025-03-22,230,2,0.0087,颜色偏差,通过,QC-01
PO02509,FWD436 ,着色系列,SUP001,2025-11-14,4260,37,0.00869,无,通过,QC-02
PO02044,FWD410,着色系列,SUP017,2025-05-01,3257,6,0.00184,外观缺陷,通过,QC-01
PO00760,FWD320,金色系列,SUP001,2025-11-10,4797,38,0.00792,外观缺陷,通过,QC-03
PO00788,BHC89232BR,着色变色龙,SUP057,2025-04-20,1316,3,0.00228,无,通过,QC-03
PO02196,FWD5874A,钻石系列,SUP016,2025-08-20,1121,2,0.00178,外观缺陷,通过,QC-03
PO02000,FWD289,虹彩系列,SUP039,2025-06-06,3183,1,0.00031,尺寸偏差,通过,QC-01
PO02294,FWD103,银白系列,SUP014,2025-07-24,829,7,0.00844,尺寸偏差,通过,QC-03
PO00756,FWD5518WR,耐候系列,SUP059,2025-02-11,4381,7,0.0016,无,通过,QC-02
PO01860,FWD299,虹彩系列,SUP043,2025-08-15,4590,29,0.00632,无,通过,QC-03
PO01245,FWD303WR,耐候系列,SUP047,2026-01-09,4920,45,0.00915,尺寸偏差,通过,QC-03
PO00211,FWD6850,水晶系列,SUP028,2025-03-18,2159,3,0.00139,无,通过,QC-02
PO02856,FWD6883,水晶系列,SUP031,2025-11-30,3465,15,0.00433,外观缺陷,通过,QC-01
PO01748,FWD503,金属彩光系列,SUP040,2025-04-22,4319,32,0.00741,无,通过,QC-01
PO00603,FWDV095,玻璃包银系列,SUP001,2025-08-04,1794,2,0.00111,尺寸偏差,通过,QC-02
PO00929,FWDV150,玻璃包银系列,SUP055,2024-12-10,415,0,0.0,无,通过,QC-02
PO00684,FWD510,金属彩光系列,SUP041,2025-01-30,2235,12,0.00537,外观缺陷,通过,QC-03
PO02418,BHC9234BOH,化妆品系列,SUP013,2025-04-26,2532,4,0.00158,无,通过,QC-01
PO02469,BHC9323PG,玻璃变色龙,SUP024,2025-01-04,817,8,0.00979,无,通过,QC-02
PO01955,FWD500,金属彩光系列,SUP007,2025-02-05,1872,4,0.00214,外观缺陷,通过,QC-01
PO00013,FWD6001,超白系列,SUP039,2025-06-25,676,0,0.0,无,通过,QC-01
PO00236,FWD300WR,耐候系列,SUP048,2025-07-14,3936,8,0.00203,无,通过,QC-02
PO02098,FWDD29L,钻石系列,SUP026,2026-01-09,854,1,0.00117,尺寸偏差,通过,QC-01
PO01469,FWD522,金属彩光系列,SUP003,2025-05-10,102,1,0.0098,无,通过,QC-03
PO01075,FWD436 ,着色系列,SUP024,2024-12-20,1874,7,0.00374,颜色偏差,通过,QC-01
PO02693,FWD7351,其他,SUP037,2025-01-15,3892,20,0.00514,颜色偏差,通过,QC-02
PO02021,FWD289,虹彩系列,SUP032,2025-02-03,3744,23,0.00614,无,通过,QC-03
PO01660,FWD525,金属彩光系列,SUP007,2025-03-06,3280,19,0.00579,颜色偏差,通过,QC-02
PO02524,FWD300,金色系列,SUP049,2025-06-13,3499,5,0.00143,无,通过,QC-02
PO01472,FWDD10M,钻石系列,SUP037,2025-09-04,5000,29,0.0058,无,通过,QC-01
PO00841,FWD111WR,耐候系列,SUP024,2025-02-03,3965,6,0.00151,无,通过,QC-03
PO00400,FWD5518,金属彩光系列,SUP021,2025-08-18,979,7,0.00715,无,通过,QC-01
PO02837,FWD407,着色系列,SUP003,2025-10-23,3747,18,0.0048,无,通过,QC-01
PO01014,FWD520WR,耐候系列,SUP041,2025-05-20,1160,9,0.00776,颜色偏差,通过,QC-01
PO02887,FWDV220,玻璃包银系列,SUP014,2025-02-15,4478,43,0.0096,外观缺陷,通过,QC-02
PO00243,BHC89235G,着色变色龙,SUP042,2024-11-16,1961,8,0.00408,无,通过,QC-01
PO02377,FWDD21L,钻石系列,SUP019,2025-04-05,3350,4,0.00119,外观缺陷,通过,QC-03
PO01974,FWDV095B,玻璃包银系列,SUP029,2025-02-12,3263,4,0.00123,颜色偏差,通过,QC-03
PO00515,FWD123TS,银白系列,SUP036,2025-08-15,2509,15,0.00598,无,通过,QC-03
PO02936,FWD306,金色系列,SUP008,2025-09-16,4659,19,0.00408,无,通过,QC-03
PO01980,FWD425,着色系列,SUP026,2025-01-02,119,0,0.0,尺寸偏差,通过,QC-03
PO01668,FWD7504,其他,SUP043,2025-03-24,4028,34,0.00844,外观缺陷,通过,QC-03
PO01286,FWD6810,水晶系列,SUP024,2025-11-04,1579,8,0.00507,无,不通过,QC-02
PO01236,FWD205M,虹彩系列,SUP026,2025-04-12,640,2,0.00313,颜色偏差,不通过,QC-03
PO02485,FWD6235,水晶系列,SUP016,2025-05-06,4667,11,0.00236,颜色偏差,通过,QC-03
PO02227,FWD231,虹彩系列,SUP001,2025-06-02,1821,4,0.0022,无,通过,QC-02
PO00857,FWD6500,水晶系列,SUP029,2025-07-03,378,1,0.00265,无,通过,QC-03
PO00437,FWD3500,金属彩光系列,SUP028,2025-05-05,1398,5,0.00358,外观缺陷,通过,QC-02
PO00194,FWD111MT,银白系列,SUP041,2025-06-18,442,3,0.00679,无,通过,QC-03
PO02498,FWD7305,其他,SUP034,2025-10-06,1936,11,0.00568,颜色偏差,通过,QC-03
PO01733,FWDV060,玻璃包银系列,SUP005,2025-03-07,683,2,0.00293,尺寸偏差,通过,QC-03
PO02036,FWD320,金色系列,SUP004,2026-01-25,1732,16,0.00924,无,通过,QC-02
PO00975,BHC9326BM ,玻璃变色龙,SUP017,2025-03-07,2932,14,0.00477,无,通过,QC-03
PO00446,FWD6219,水晶系列,SUP006,2025-10-04,4192,27,0.00644,尺寸偏差,通过,QC-01
PO02059,FWD502,金属彩光系列,SUP048,2025-11-13,4482,7,0.00156,尺寸偏差,通过,QC-02
PO00229,HC010AS,云母粉,SUP055,2025-01-20,1626,1,0.00062,无,通过,QC-03
PO02653,FWD6603,磁性珠光,SUP022,2025-04-14,2642,5,0.00189,无,通过,QC-03
PO01939,FWD6601A,磁性珠光,SUP042,2025-07-16,705,0,0.0,颜色偏差,通过,QC-03
PO00193,FWD6603,磁性珠光,SUP023,2025-02-24,4760,37,0.00777,颜色偏差,通过,QC-03
PO00196,FWD111,银白系列,SUP057,2025-08-29,4719,5,0.00106,无,通过,QC-02
PO00093,FWD5893,钻石系列,SUP037,2025-02-02,1586,2,0.00126,尺寸偏差,不通过,QC-01
PO02652,FWD6303,水晶系列,SUP018,2025-02-02,4793,34,0.00709,颜色偏差,通过,QC-03
PO01029,FWD425,着色系列,SUP032,2025-07-05,127,0,0.0,无,通过,QC-01
PO01261,BHC9321RY,玻璃变色龙,SUP003,2024-12-23,2060,19,0.00922,尺寸偏差,通过,QC-03
PO02039,FWD3302,金色系列,SUP026,2025-06-26,4207,11,0.00261,无,通过,QC-02
PO02958,FWD6602,磁性珠光,SUP036,2025-10-21,1697,4,0.00236,尺寸偏差,通过,QC-03
PO00969,FWD411,着色系列,SUP033,2025-02-04,954,3,0.00314,无,通过,QC-01
PO02526,FWDV150B,玻璃包银系列,SUP004,2025-08-15,3373,16,0.00474,颜色偏差,通过,QC-01
PO01033,BHC9326BM ,玻璃变色龙,SUP059,2025-03-14,1939,18,0.00928,无,通过,QC-02
PO00842,FWD6500A,水晶系列,SUP027,2025-06-06,2377,20,0.00841,尺寸偏差,通过,QC-01
PO02305,FWD413,着色系列,SUP003,2025-11-02,4954,9,0.00182,外观缺陷,通过,QC-03
PO01316,FWD216,虹彩系列,SUP013,2025-09-06,1581,5,0.00316,外观缺陷,通过,QC-03
PO01021,FWD5872C,钻石系列,SUP042,2025-04-20,2969,9,0.00303,外观缺陷,通过,QC-03
PO00800,BHC9237GRH,化妆品系列,SUP054,2026-01-17,2384,5,0.0021,无,通过,QC-02
PO02158,BHC9233POH,化妆品系列,SUP027,2025-06-30,886,8,0.00903,外观缺陷,通过,QC-03
PO02707,FWD407,着色系列,SUP004,2026-01-14,1646,5,0.00304,无,通过,QC-02
PO00108,FWD408,着色系列,SUP059,2025-07-26,422,2,0.00474,颜色偏差,通过,QC-02
PO00555,BHC89230GY,着色变色龙,SUP007,2025-06-22,4107,6,0.00146,无,通过,QC-01
PO01757,BHC9235BVH,化妆品系列,SUP020,2025-05-10,3426,5,0.00146,尺寸偏差,通过,QC-02
PO00204,FWDV580,玻璃包银系列,SUP040,2025-03-09,3400,28,0.00824,颜色偏差,通过,QC-01
PO00189,FWD6018T,超白系列,SUP027,2025-06-22,2469,7,0.00284,尺寸偏差,通过,QC-03
