shipment_id,month,ship_date,expected_delivery,actual_delivery,warehouse,carrier,destination,sku,category,qty,weight_kg,freight_cost_rmb,revenue_rmb,on_time
SHP01814,2025-02,2025-02-09,2025-02-11,2025-02-14,成都仓,DHL,广州,FWDV040,玻璃包银系列,122,1.22,1810.91,859490.0,True
SHP01815,2025-05,2025-05-08,2025-05-20,2025-05-19,广州仓,顺丰,广州,FWD430,着色系列,413,8.26,1800.67,24780.0,True
SHP01816,2025-10,2025-10-15,2025-10-26,2025-10-26,广州仓,顺丰,重庆,FWD532,金属彩光系列,574,5.74,1789.21,19516.0,False
SHP01817,2025-03,2025-03-19,2025-03-26,2025-03-30,深圳仓,中外运,北京,FWD4002,着色系列,25,0.25,1907.56,1100.0,False
SHP01818,2025-05,2025-05-27,2025-06-05,2025-06-10,上海仓,德邦,杭州,FWD224,虹彩系列,1644,16.44,1780.63,61650.0,True
SHP01819,2025-08,2025-08-09,2025-08-23,2025-08-28,上海仓,DHL,广州,FWD530,金属彩光系列,337,3.37,1546.78,11458.0,True
SHP01820,2025-05,2025-05-14,2025-05-26,2025-05-29,上海仓,DHL,Los Angeles,BHC9237GRH,化妆品系列,1753,0.0,430.91,385660.0,True
SHP01821,2024-12,2024-12-20,2024-12-30,2025-01-01,上海仓,京东物流,重庆,FWD6300T,水晶系列,654,6.54,320.2,55590.0,True
SHP01822,2024-11,2024-11-25,2024-12-08,2024-12-08,上海仓,DHL,Tokyo,FWD425B,着色系列,1984,19.84,1958.11,119040.0,True
SHP01823,2024-12,2024-12-06,2024-12-18,2024-12-19,广州仓,顺丰,Tokyo,FWD306,金色系列,1381,13.81,1720.21,51787.5,True
SHP01824,2024-10,2024-10-25,2024-10-27,2024-10-31,上海仓,顺丰,上海,FWD235,虹彩系列,608,6.08,1504.63,22800.0,False
SHP01825,2025-06,2025-06-14,2025-06-16,2025-06-16,成都仓,DHL,北京,FWD6215,水晶系列,321,3.21,1472.26,17655.0,True
SHP01826,2025-02,2025-02-19,2025-03-04,2025-03-06,上海仓,中外运,成都,FWD5518,金属彩光系列,1412,28.24,1467.92,84720.0,True
SHP01827,2024-11,2024-11-20,2024-11-25,2024-11-27,成都仓,DHL,Singapore,FWD300,金色系列,1891,37.82,769.42,70912.5,True
SHP01828,2025-05,2025-05-25,2025-05-27,2025-05-28,上海仓,FedEx,武汉,FWD6501,水晶系列,1422,28.44,461.65,78210.0,True
SHP01829,2025-03,2025-03-09,2025-03-19,2025-03-20,广州仓,FedEx,武汉,FWD4012,着色系列,384,7.68,637.91,16896.0,True
SHP01830,2025-07,2025-07-16,2025-07-30,2025-08-02,成都仓,中外运,成都,FWD6303A,水晶系列,1338,13.38,894.51,73590.0,True
SHP01831,2025-10,2025-10-03,2025-10-08,2025-10-13,深圳仓,京东物流,Seoul,BHC9325BR,玻璃变色龙,1022,10.22,1269.99,511000.0,True
SHP01832,2025-11,2025-11-03,2025-11-12,2025-11-15,广州仓,顺丰,西安,FWD435,着色系列,677,0.0,725.02,40620.0,True
SHP01833,2025-01,2025-01-17,2025-02-01,2025-02-02,深圳仓,DHL,西安,FWD6500A,水晶系列,1996,19.96,1867.28,109780.0,True
SHP01834,2025-08,2025-08-13,2025-08-15,2025-08-14,上海仓,DHL,成都,FWDD29L,钻石系列,1875,0.0,751.13,656250.0,False
SHP01835,2024-11,2024-11-11,2024-11-14,2024-11-13,成都仓,顺丰,Frankfurt,FWD5800A,钻石系列,472,9.44,1035.0,56640.0,True
SHP01836,2025-08,2025-08-15,2025-08-16,2025-08-20,深圳仓,DHL,Frankfurt,FWD6003TWR,耐候系列,558,0.0,1169.83,44640.0,True
SHP01837,2024-10,2024-10-28,2024-11-01,2024-11-01,深圳仓,FedEx,上海,FWD6225,水晶系列,1991,19.91,57.06,109505.0,True
SHP01838,2024-10,2024-10-12,2024-10-14,2024-10-18,深圳仓,中外运,深圳,FWD525,金属彩光系列,833,8.33,757.8,28322.0,True
SHP01839,2024-10,2024-10-28,2024-11-02,2024-11-01,广州仓,顺丰,北京,FWD6002AWR,耐候系列,1998,19.98,632.11,159840.0,True
SHP01840,2025-03,2025-03-04,2025-03-15,2025-03-14,深圳仓,中外运,西安,FWD103TWR,耐候系列,1574,31.48,1277.57,94440.0,True
SHP01841,2025-11,2025-11-13,2025-11-22,2025-11-25,成都仓,顺丰,Los Angeles,FWD308,金色系列,397,7.94,718.74,14887.5,True
SHP01842,2025-06,2025-06-12,2025-06-13,2025-06-18,深圳仓,顺丰,北京,BHC89232BR,着色变色龙,605,6.05,1903.17,302500.0,True
SHP01843,2025-08,2025-08-20,2025-08-25,2025-08-30,广州仓,德邦,上海,FWD500,金属彩光系列,1874,37.48,1790.1,63716.0,True
SHP01844,2025-11,2025-11-17,2025-11-25,2025-11-25,上海仓,DHL,杭州,FWD6002,超白系列,1838,18.38,76.78,68925.0,True
SHP01845,2025-08,2025-08-18,2025-08-30,2025-09-01,深圳仓,中外运,成都,FWD6881,水晶系列,1147,22.94,737.29,63085.0,True
SHP01846,2025-07,2025-07-15,2025-07-24,2025-07-28,深圳仓,DHL,深圳,FWD5872A,钻石系列,1862,37.24,210.45,521360.0,True
SHP01847,2025-08,2025-08-05,2025-08-06,2025-08-08,深圳仓,中外运,Seoul,FWD225WR,耐候系列,587,0.0,1223.24,52830.0,False
SHP01848,2024-12,2024-12-05,2024-12-18,2024-12-21,深圳仓,DHL,Singapore,FWD5516,金属彩光系列,188,0.0,669.2,11280.0,True
SHP01849,2025-08,2025-08-24,2025-09-07,2025-09-09,广州仓,顺丰,Frankfurt,FWD215,虹彩系列,1998,19.98,1700.33,74925.0,False
SHP01850,2025-09,2025-09-25,2025-09-30,2025-10-02,上海仓,顺丰,重庆,FWD7322,其他,1191,11.91,940.47,83370.0,True
SHP01851,2025-09,2025-09-06,2025-09-20,2025-09-23,成都仓,DHL,南京,BHC9326BM ,玻璃变色龙,1534,15.34,412.4,38350.0,True
SHP01852,2024-11,2024-11-14,2024-11-28,2024-11-29,成都仓,德邦,成都,FWD534,金属彩光系列,360,3.6,841.57,12240.0,True
SHP01853,2025-06,2025-06-15,2025-06-27,2025-06-29,成都仓,德邦,深圳,FWD5891,钻石系列,1656,0.0,745.85,414000.0,True
SHP01854,2024-12,2024-12-15,2024-12-18,2024-12-22,成都仓,FedEx,Los Angeles,FWD411,着色系列,1799,0.0,1271.92,107940.0,True
SHP01855,2025-04,2025-04-15,2025-04-28,2025-04-27,上海仓,德邦,上海,FWD215,虹彩系列,1332,13.32,1455.07,49950.0,True
SHP01856,2024-10,2024-10-27,2024-10-30,2024-10-31,上海仓,德邦,广州,FWD152,银白系列,775,7.75,777.38,20925.0,True
SHP01857,2025-01,2025-01-13,2025-01-20,2025-01-25,深圳仓,FedEx,武汉,FWD525,金属彩光系列,678,6.78,731.84,23052.0,True
SHP01858,2025-08,2025-08-22,2025-08-28,2025-09-01,成都仓,FedEx,西安,FWD306,金色系列,1088,21.76,1016.41,40800.0,True
SHP01859,2024-12,2024-12-15,2024-12-17,2024-12-16,广州仓,中外运,Frankfurt,FWD6603B,磁性珠光,249,4.98,1300.0,62250.0,True
SHP01860,2025-10,2025-10-05,2025-10-11,2025-10-11,广州仓,中外运,Singapore,FWD6504,水晶系列,662,6.62,559.21,56270.0,True
SHP01861,2024-10,2024-10-22,2024-10-26,2024-10-26,深圳仓,顺丰,Frankfurt,FWDD21L,钻石系列,226,2.26,1703.95,63280.0,True
SHP01862,2025-02,2025-02-11,2025-02-24,2025-02-28,深圳仓,中外运,Los Angeles,FWD6005,超白系列,130,1.3,243.34,5460.0,True
SHP01863,2025-11,2025-11-09,2025-11-22,2025-11-27,上海仓,京东物流,深圳,FWD6820,水晶系列,1244,0.0,1928.23,105740.0,False
SHP01864,2024-12,2024-12-11,2024-12-13,2024-12-15,广州仓,京东物流,上海,FWDD25L,钻石系列,302,0.0,1342.25,84560.0,True
SHP01865,2025-07,2025-07-20,2025-07-30,2025-07-30,成都仓,京东物流,Tokyo,HM010AS,云母粉,435,4.35,361.61,10875.0,True
SHP01866,2025-01,2025-01-12,2025-01-20,2025-01-22,上海仓,顺丰,重庆,FWD121WR,耐候系列,168,1.68,321.44,10080.0,True
SHP01867,2024-11,2024-11-09,2024-11-15,2024-11-14,成都仓,京东物流,西安,FWD110,银白系列,940,18.8,97.81,25380.0,True
SHP01868,2025-01,2025-01-03,2025-01-08,2025-01-07,深圳仓,德邦,广州,FWD520,金属彩光系列,1900,38.0,1434.16,64600.0,False
SHP01869,2025-08,2025-08-24,2025-08-25,2025-08-26,广州仓,顺丰,武汉,FWD3500,金属彩光系列,297,5.94,1902.77,10098.0,True
SHP01870,2025-05,2025-05-06,2025-05-07,2025-05-09,广州仓,DHL,广州,FWD3502,金属彩光系列,860,17.2,356.12,29240.0,True
SHP01871,2025-03,2025-03-04,2025-03-18,2025-03-18,成都仓,DHL,北京,FWD219WR,耐候系列,988,9.88,931.77,88920.0,True
SHP01872,2025-05,2025-05-21,2025-05-26,2025-05-28,广州仓,顺丰,Tokyo,FWD524,金属彩光系列,1121,22.42,1078.2,38114.0,True
SHP01873,2024-11,2024-11-10,2024-11-13,2024-11-16,上海仓,德邦,重庆,FWD419B,着色系列,1871,37.42,1951.92,112260.0,True
SHP01874,2025-08,2025-08-18,2025-08-22,2025-08-23,深圳仓,德邦,Singapore,FWDV080,玻璃包银系列,1427,14.27,845.43,7220620.0,False
SHP01875,2025-07,2025-07-19,2025-07-28,2025-07-27,深圳仓,德邦,上海,FWD6215,水晶系列,1263,0.0,1831.85,69465.0,True
SHP01876,2025-07,2025-07-05,2025-07-07,2025-07-08,深圳仓,顺丰,西安,FWD6602E,磁性珠光,93,1.86,1551.51,13950.0,True
SHP01877,2025-04,2025-04-27,2025-05-03,2025-05-02,成都仓,顺丰,西安,FWD111M,银白系列,1578,15.78,570.56,45762.0,True
SHP01878,2025-06,2025-06-16,2025-06-30,2025-07-03,成都仓,中外运,上海,FWD6884,水晶系列,162,1.62,1224.75,8910.0,True
SHP01879,2025-04,2025-04-18,2025-04-19,2025-04-21,广州仓,京东物流,南京,FWD4002,着色系列,1707,34.14,1370.45,75108.0,True
SHP01880,2025-07,2025-07-26,2025-08-03,2025-08-08,广州仓,京东物流,重庆,FWD101,银白系列,1397,27.94,977.52,34925.0,True
SHP01881,2024-10,2024-10-10,2024-10-17,2024-10-19,成都仓,DHL,Tokyo,FWD300WR,耐候系列,1079,10.79,340.07,97110.0,False
SHP01882,2025-05,2025-05-11,2025-05-26,2025-05-31,成都仓,FedEx,深圳,FWD419B,着色系列,1242,12.42,239.99,74520.0,True
SHP01883,2025-06,2025-06-01,2025-06-11,2025-06-16,上海仓,中外运,武汉,FWD8503WR,耐候系列,164,3.28,221.99,29520.0,True
SHP01884,2025-10,2025-10-03,2025-10-05,2025-10-07,广州仓,DHL,Frankfurt,FWDD21M,钻石系列,778,0.0,488.48,217840.0,True
SHP01885,2025-07,2025-07-18,2025-07-20,2025-07-22,深圳仓,FedEx,深圳,FWD6603,磁性珠光,1669,16.69,290.53,417250.0,True
SHP01886,2025-03,2025-03-22,2025-04-05,2025-04-09,上海仓,中外运,广州,BHC89232BR,着色变色龙,894,8.94,963.31,447000.0,True
SHP01887,2025-02,2025-02-24,2025-03-06,2025-03-11,成都仓,京东物流,北京,FWD122,银白系列,1831,0.0,358.21,54930.0,True
SHP01888,2025-08,2025-08-15,2025-08-19,2025-08-19,广州仓,DHL,杭州,FWD3502,金属彩光系列,632,6.32,1384.12,21488.0,True
SHP01889,2025-03,2025-03-11,2025-03-23,2025-03-28,上海仓,德邦,南京,FWDD10Y,钻石系列,102,0.0,1418.77,12240.0,True
SHP01890,2025-04,2025-04-22,2025-05-05,2025-05-04,广州仓,顺丰,上海,FWD330,金色系列,841,0.0,1428.47,31537.5,True
SHP01891,2024-12,2024-12-19,2024-12-24,2024-12-29,成都仓,京东物流,西安,FWDV080B,玻璃包银系列,219,0.0,1813.01,926370.0,True
SHP01892,2024-10,2024-10-05,2024-10-20,2024-10-25,广州仓,德邦,Los Angeles,FWD123T,银白系列,123,2.46,210.57,4059.0,False
SHP01893,2025-08,2025-08-22,2025-09-06,2025-09-11,广州仓,顺丰,武汉,FWD151,银白系列,307,3.07,1459.98,7675.0,True
SHP01894,2025-04,2025-04-03,2025-04-11,2025-04-12,上海仓,顺丰,南京,FWD215,虹彩系列,1717,17.17,1916.11,64387.5,True
SHP01895,2025-02,2025-02-22,2025-03-07,2025-03-08,上海仓,FedEx,Frankfurt,FWD325,金色系列,354,0.0,590.47,13983.0,True
SHP01896,2025-11,2025-11-15,2025-11-21,2025-11-22,广州仓,德邦,Tokyo,FWDD21X,钻石系列,858,0.0,1876.35,214500.0,False
SHP01897,2025-05,2025-05-28,2025-06-08,2025-06-10,广州仓,FedEx,南京,FWD405B,着色系列,1302,0.0,1499.34,57288.0,True
SHP01898,2024-10,2024-10-08,2024-10-18,2024-10-17,广州仓,DHL,上海,BHC9275BOH,化妆品系列,871,0.0,895.99,191620.0,True
SHP01899,2024-12,2024-12-11,2024-12-12,2024-12-16,上海仓,DHL,Los Angeles,FWD205,虹彩系列,1625,32.5,287.1,60937.5,False
SHP01900,2025-01,2025-01-18,2025-01-24,2025-01-23,上海仓,中外运,武汉,FWD6885,水晶系列,981,19.62,1268.28,53955.0,True
SHP01901,2024-12,2024-12-03,2024-12-10,2024-12-12,成都仓,中外运,深圳,FWD289,虹彩系列,62,0.62,1447.21,2325.0,True
SHP01902,2024-10,2024-10-05,2024-10-12,2024-10-14,深圳仓,顺丰,武汉,FWD6005T,超白系列,1352,13.52,1592.61,50700.0,True
SHP01903,2025-05,2025-05-22,2025-05-23,2025-05-25,广州仓,DHL,上海,FWD5519WR,耐候系列,573,5.73,1661.63,68760.0,True
SHP01904,2025-05,2025-05-09,2025-05-13,2025-05-16,成都仓,顺丰,广州,FWD6300,水晶系列,731,7.31,275.46,62135.0,True
SHP01905,2025-08,2025-08-17,2025-08-22,2025-08-23,成都仓,中外运,武汉,FWD302,金色系列,544,0.0,1307.7,20400.0,True
SHP01906,2025-05,2025-05-03,2025-05-14,2025-05-13,成都仓,FedEx,武汉,BHC89234BG,着色变色龙,318,6.36,1470.96,159000.0,True
SHP01907,2025-02,2025-02-13,2025-02-23,2025-02-23,成都仓,京东物流,南京,FWD219WR,耐候系列,53,0.0,553.6,4770.0,True
SHP01908,2025-03,2025-03-01,2025-03-12,2025-03-15,成都仓,顺丰,广州,FWD5890,钻石系列,1908,19.08,457.61,228960.0,True
SHP01909,2025-06,2025-06-03,2025-06-16,2025-06-16,广州仓,FedEx,西安,FWDD27M,钻石系列,1485,0.0,1803.35,415800.0,True
SHP01910,2025-02,2025-02-07,2025-02-17,2025-02-18,上海仓,顺丰,杭州,FWD96107SW,耐候系列,459,4.59,206.42,45900.0,True
SHP01911,2025-04,2025-04-10,2025-04-14,2025-04-14,广州仓,德邦,广州,FWD235WR,耐候系列,942,0.0,515.51,84780.0,False
SHP01912,2025-05,2025-05-08,2025-05-20,2025-05-25,成都仓,德邦,Los Angeles,FWD305,金色系列,1910,38.2,1224.35,71625.0,True
SHP01913,2025-06,2025-06-12,2025-06-14,2025-06-17,广州仓,DHL,南京,FWD163,银白系列,907,0.0,1650.07,22675.0,True
SHP01914,2024-11,2024-11-26,2024-12-02,2024-12-01,深圳仓,顺丰,南京,FWD300,金色系列,1889,37.78,1811.79,70837.5,True
SHP01915,2025-10,2025-10-28,2025-11-01,2025-11-05,广州仓,京东物流,Singapore,FWDV580,玻璃包银系列,1958,19.58,592.63,2564980.0,True
SHP01916,2025-08,2025-08-03,2025-08-05,2025-08-09,深圳仓,京东物流,南京,FWD5518WR,耐候系列,700,7.0,233.24,84000.0,True
SHP01917,2025-10,2025-10-22,2025-11-02,2025-11-03,深圳仓,DHL,深圳,FWD6504T,水晶系列,1729,17.29,1110.59,146965.0,True
SHP01918,2025-10,2025-10-24,2025-10-26,2025-10-26,广州仓,DHL,广州,FWD520,金属彩光系列,331,6.62,1470.66,11254.0,True
SHP01919,2025-02,2025-02-13,2025-02-19,2025-02-23,成都仓,顺丰,上海,FWD304,金色系列,585,0.0,497.72,21937.5,True
SHP01920,2025-04,2025-04-25,2025-05-01,2025-05-04,成都仓,DHL,Seoul,HM010AS,云母粉,1618,0.0,634.27,40450.0,True
SHP01921,2025-05,2025-05-07,2025-05-10,2025-05-14,广州仓,京东物流,Frankfurt,FWD299,虹彩系列,119,1.19,1770.52,4462.5,True
SHP01922,2025-02,2025-02-23,2025-03-02,2025-03-05,深圳仓,德邦,成都,FWD300WR,耐候系列,173,1.73,973.61,15570.0,True
SHP01923,2025-08,2025-08-17,2025-08-31,2025-09-02,广州仓,DHL,南京,FWD403,着色系列,1184,11.84,345.45,52096.0,True
SHP01924,2025-08,2025-08-07,2025-08-16,2025-08-17,深圳仓,中外运,Singapore,FWD307,金色系列,1677,33.54,1550.63,62887.5,True
SHP01925,2025-06,2025-06-24,2025-07-03,2025-07-02,深圳仓,顺丰,南京,FWD901KSW,耐候系列,1934,0.0,1556.46,251420.0,True
SHP01926,2025-01,2025-01-24,2025-02-06,2025-02-06,广州仓,德邦,Tokyo,FWD235WR,耐候系列,347,6.94,1301.62,31230.0,True
SHP01927,2025-04,2025-04-28,2025-05-11,2025-05-10,广州仓,FedEx,武汉,FWD351WR,耐候系列,767,7.67,1980.0,69030.0,True
SHP01928,2025-06,2025-06-16,2025-06-17,2025-06-22,成都仓,中外运,Singapore,FWD6003TWR,耐候系列,406,4.06,293.0,32480.0,True
SHP01929,2025-10,2025-10-04,2025-10-05,2025-10-09,成都仓,京东物流,北京,FWD325,金色系列,412,4.12,1215.86,16274.0,True
SHP01930,2025-04,2025-04-23,2025-04-27,2025-04-30,广州仓,德邦,重庆,FWD408,着色系列,145,1.45,1767.13,8700.0,True
SHP01931,2025-01,2025-01-02,2025-01-16,2025-01-18,广州仓,顺丰,武汉,FWD6603B,磁性珠光,1630,16.3,804.97,407500.0,True
SHP01932,2025-07,2025-07-08,2025-07-18,2025-07-17,上海仓,DHL,Frankfurt,FWD119,银白系列,1022,10.22,1181.76,30660.0,True
SHP01933,2025-07,2025-07-08,2025-07-16,2025-07-15,成都仓,德邦,Seoul,FWD6602E,磁性珠光,1461,0.0,134.52,219150.0,True
SHP01934,2025-10,2025-10-28,2025-11-07,2025-11-08,成都仓,京东物流,西安,FWD306WR,耐候系列,458,4.58,1893.65,41220.0,True
SHP01935,2025-04,2025-04-11,2025-04-16,2025-04-20,广州仓,顺丰,深圳,FWD119,银白系列,1327,13.27,247.57,39810.0,True
SHP01936,2025-10,2025-10-02,2025-10-04,2025-10-03,成都仓,FedEx,Singapore,FWD525,金属彩光系列,1522,0.0,360.03,51748.0,True
SHP01937,2025-06,2025-06-04,2025-06-05,2025-06-09,上海仓,德邦,重庆,FWDD21X,钻石系列,1218,24.36,994.04,304500.0,True
SHP01938,2025-06,2025-06-13,2025-06-19,2025-06-18,成都仓,顺丰,Seoul,FWD7305WR,耐候系列,316,6.32,1975.26,37920.0,False
SHP01939,2024-11,2024-11-15,2024-11-28,2024-11-29,深圳仓,顺丰,成都,FWD152WR,耐候系列,1599,15.99,1561.16,95940.0,False
SHP01940,2024-10,2024-10-11,2024-10-21,2024-10-20,上海仓,京东物流,南京,FWD6002A,超白系列,960,9.6,246.85,36000.0,True
SHP01941,2025-10,2025-10-12,2025-10-19,2025-10-22,广州仓,DHL,Frankfurt,FWD435B,着色系列,1937,19.37,1939.68,116220.0,True
SHP01942,2024-10,2024-10-16,2024-10-27,2024-10-30,成都仓,德邦,南京,FWD123TS,银白系列,1871,18.71,1574.4,71098.0,True
SHP01943,2025-07,2025-07-14,2025-07-15,2025-07-18,深圳仓,中外运,Singapore,FWDD29X,钻石系列,432,4.32,327.52,151200.0,True
SHP01944,2025-08,2025-08-28,2025-08-29,2025-08-28,上海仓,DHL,Seoul,FWD122,银白系列,241,2.41,1303.23,7230.0,True
SHP01945,2025-11,2025-11-24,2025-12-06,2025-12-08,深圳仓,顺丰,南京,FWD330,金色系列,1177,11.77,886.05,44137.5,True
SHP01946,2025-08,2025-08-02,2025-08-10,2025-08-10,广州仓,DHL,Los Angeles,FWDD25L,钻石系列,1707,34.14,1233.13,477960.0,True
SHP01947,2024-11,2024-11-07,2024-11-12,2024-11-17,深圳仓,京东物流,Frankfurt,BHC9237GRH,化妆品系列,820,0.0,1952.48,180400.0,True
SHP01948,2025-02,2025-02-07,2025-02-21,2025-02-22,广州仓,中外运,成都,FWDD23L,钻石系列,11,0.0,1586.12,3080.0,True
SHP01949,2025-01,2025-01-05,2025-01-14,2025-01-18,广州仓,FedEx,广州,FWDD10A,钻石系列,905,18.1,1077.39,90500.0,True
SHP01950,2025-07,2025-07-28,2025-07-31,2025-07-31,深圳仓,中外运,Los Angeles,FWD418B,着色系列,501,5.01,655.25,30060.0,True
SHP01951,2025-01,2025-01-09,2025-01-12,2025-01-13,广州仓,FedEx,上海,FWD405B,着色系列,1714,17.14,206.21,75416.0,True
SHP01952,2025-11,2025-11-15,2025-11-21,2025-11-21,成都仓,中外运,成都,FWD6603B,磁性珠光,659,0.0,800.25,164750.0,True
SHP01953,2025-06,2025-06-13,2025-06-23,2025-06-22,深圳仓,德邦,Singapore,FWD421,着色系列,1318,0.0,1147.08,79080.0,False
SHP01954,2025-10,2025-10-23,2025-10-29,2025-10-30,深圳仓,FedEx,西安,BHC9233POH,化妆品系列,660,0.0,513.96,145200.0,True
SHP01955,2025-09,2025-09-23,2025-10-07,2025-10-08,上海仓,FedEx,南京,FWD6006,超白系列,977,0.0,539.63,38103.0,False
SHP01956,2024-12,2024-12-02,2024-12-16,2024-12-17,广州仓,FedEx,西安,FWD5891,钻石系列,291,5.82,237.62,72750.0,False
SHP01957,2025-03,2025-03-04,2025-03-07,2025-03-11,深圳仓,FedEx,西安,BHC89233BR,着色变色龙,1249,0.0,370.53,624500.0,True
SHP01958,2025-05,2025-05-21,2025-05-25,2025-05-27,深圳仓,顺丰,北京,FWD205M,虹彩系列,1449,28.98,55.21,54337.5,True
SHP01959,2025-08,2025-08-14,2025-08-19,2025-08-24,上海仓,京东物流,Los Angeles,FWD323WR,耐候系列,1421,14.21,1271.96,127890.0,True
SHP01960,2025-06,2025-06-07,2025-06-15,2025-06-15,广州仓,京东物流,西安,FWD351WR,耐候系列,1941,0.0,1257.89,174690.0,True
SHP01961,2024-11,2024-11-07,2024-11-10,2024-11-13,上海仓,京东物流,Seoul,FWD3302,金色系列,208,2.08,97.78,7800.0,True
SHP01962,2025-10,2025-10-23,2025-10-24,2025-10-29,深圳仓,FedEx,武汉,FWD6303A,水晶系列,621,0.0,715.86,34155.0,True
SHP01963,2025-11,2025-11-12,2025-11-25,2025-11-29,深圳仓,DHL,重庆,FWD5892,钻石系列,307,3.07,1793.1,76750.0,True
SHP01964,2025-07,2025-07-18,2025-08-01,2025-08-01,上海仓,DHL,武汉,FWD416,着色系列,38,0.0,90.63,2280.0,True
SHP01965,2025-06,2025-06-07,2025-06-21,2025-06-26,深圳仓,德邦,深圳,FWD351,金色系列,1970,19.7,626.83,73875.0,True
SHP01966,2025-10,2025-10-23,2025-10-26,2025-10-25,成都仓,京东物流,北京,FWD435B,着色系列,1517,15.17,408.11,91020.0,True
SHP01967,2024-10,2024-10-03,2024-10-11,2024-10-11,上海仓,DHL,Los Angeles,FWD416,着色系列,374,3.74,1698.44,22440.0,True
SHP01968,2025-03,2025-03-09,2025-03-18,2025-03-18,深圳仓,DHL,Los Angeles,FWD6603,磁性珠光,901,0.0,935.77,225250.0,True
SHP01969,2025-03,2025-03-21,2025-03-31,2025-03-31,广州仓,FedEx,Singapore,FWD401,着色系列,1125,0.0,674.52,49500.0,True
SHP01970,2024-11,2024-11-27,2024-12-01,2024-11-30,成都仓,京东物流,Tokyo,FWD524,金属彩光系列,1448,14.48,1745.72,49232.0,True
SHP01971,2025-02,2025-02-19,2025-03-06,2025-03-06,成都仓,DHL,武汉,FWD302WR,耐候系列,1178,11.78,1876.59,106020.0,True
SHP01972,2024-12,2024-12-11,2024-12-25,2024-12-26,广州仓,德邦,Seoul,FWDD28X,钻石系列,394,7.88,1386.68,98500.0,True
SHP01973,2025-06,2025-06-17,2025-07-01,2025-07-04,广州仓,顺丰,南京,BHC9275BOH,化妆品系列,694,13.88,533.52,152680.0,True
SHP01974,2025-11,2025-11-21,2025-12-06,2025-12-11,上海仓,FedEx,广州,FWDD25X,钻石系列,1767,35.34,137.84,441750.0,True
SHP01975,2025-06,2025-06-28,2025-07-04,2025-07-07,广州仓,德邦,广州,FWD5874A,钻石系列,82,0.82,649.75,22960.0,True
SHP01976,2025-03,2025-03-25,2025-03-31,2025-04-03,广州仓,德邦,成都,FWD101WR,耐候系列,465,4.65,629.64,27900.0,True
SHP01977,2025-09,2025-09-25,2025-10-02,2025-10-07,广州仓,顺丰,北京,FWD413,着色系列,1914,19.14,1911.58,114840.0,True
SHP01978,2025-04,2025-04-01,2025-04-14,2025-04-17,上海仓,DHL,Tokyo,FWDD27X,钻石系列,1821,18.21,264.53,455250.0,True
SHP01979,2025-11,2025-11-12,2025-11-22,2025-11-21,深圳仓,FedEx,上海,FWDD28M,钻石系列,514,5.14,1204.61,143920.0,True
SHP01980,2025-04,2025-04-05,2025-04-15,2025-04-15,上海仓,DHL,Seoul,FWD120,银白系列,1970,0.0,1439.81,55160.0,True
SHP01981,2025-09,2025-09-23,2025-09-24,2025-09-28,上海仓,FedEx,Singapore,FWD522,金属彩光系列,1549,30.98,829.73,52666.0,True
SHP01982,2024-12,2024-12-22,2024-12-30,2024-12-29,广州仓,顺丰,Seoul,FWD3112,金色系列,1157,0.0,1936.33,46280.0,True
SHP01983,2025-06,2025-06-27,2025-07-04,2025-07-07,广州仓,DHL,西安,FWD101WR,耐候系列,1961,39.22,1762.64,117660.0,True
SHP01984,2024-12,2024-12-07,2024-12-16,2024-12-21,上海仓,德邦,成都,FWDV155,玻璃包银系列,1629,32.58,1582.4,2264310.0,True
SHP01985,2024-11,2024-11-23,2024-12-05,2024-12-07,上海仓,京东物流,北京,FWD6830,水晶系列,325,3.25,910.5,27625.0,True
