po_id,po_date,month,supplier_id,sku,category,qty_ordered,unit_cost_rmb,total_cost_rmb,expected_date,actual_date,status,defect_qty
PO01575,2025-03-16,2025-03,SUP029,FWD235,虹彩系列,1901,27.28,51861.66,2025-05-18,2025-05-19,已收货,12
PO01576,2024-11-09,2024-11,SUP023,FWD6850,水晶系列,3964,59.29,235015.65,2024-12-16,2024-12-13,在途,14
PO01577,2024-12-20,2024-12,SUP042,FWD306WR,耐候系列,3505,71.55,250782.75,2025-02-12,2025-02-15,待发货,10
PO01578,2025-09-09,2025-09,SUP005,FWD223WR,耐候系列,2571,68.17,175277.92,2025-10-23,2025-11-01,待发货,5
PO01579,2025-09-15,2025-09,SUP049,FWDV220,玻璃包银系列,3983,962.33,3832940.48,2025-11-14,2025-11-21,已收货,16
PO01580,2025-11-13,2025-11,SUP050,FWD302,金色系列,4135,29.53,122111.72,2025-11-30,2025-11-27,待发货,24
PO01581,2025-02-01,2025-02,SUP027,FWD259,虹彩系列,4918,25.31,124486.88,2025-02-22,2025-03-05,已收货,43
PO01582,2025-03-20,2025-03,SUP041,FWD403,着色系列,3754,33.33,125120.82,2025-05-27,2025-06-08,在途,30
PO01583,2025-05-13,2025-05,SUP020,FWD6883,水晶系列,101,36.71,3707.96,2025-07-08,2025-07-18,已收货,1
PO01584,2025-03-04,2025-03,SUP001,FWD508WR,耐候系列,2332,70.88,165280.5,2025-04-11,2025-04-10,待发货,20
PO01585,2025-10-06,2025-10,SUP012,FWD5893,钻石系列,3635,213.75,776981.25,2025-12-12,2025-12-25,已收货,24
PO01586,2025-05-12,2025-05,SUP017,FWD505,金属彩光系列,3821,24.48,93538.08,2025-07-14,2025-07-19,已收货,0
PO01587,2025-01-25,2025-01,SUP029,FWD7305,其他,4789,41.4,198264.6,2025-03-19,2025-03-25,待发货,22
PO01588,2025-03-08,2025-03,SUP004,FWD6502A,水晶系列,1488,37.12,55242.0,2025-05-12,2025-05-25,已收货,7
PO01589,2024-10-11,2024-10,SUP023,FWD6883,水晶系列,4154,45.79,190201.27,2024-11-26,2024-12-07,已收货,39
PO01590,2025-08-25,2025-08,SUP030,FWD216,虹彩系列,4705,30.09,141591.09,2025-09-09,2025-09-16,待发货,10
PO01591,2025-11-15,2025-11,SUP022,FWD6500,水晶系列,2066,41.25,85222.5,2025-12-06,2025-12-05,待发货,14
PO01592,2024-11-28,2024-11,SUP042,FWD7351,其他,2011,41.85,84160.35,2025-01-26,2025-01-29,已收货,0
PO01593,2024-12-27,2024-12,SUP020,FWD5519WR,耐候系列,2066,90.9,187799.4,2025-03-25,2025-03-28,已收货,8
PO01594,2024-10-05,2024-10,SUP028,BHC9338GR,玻璃变色龙,160,352.5,56400.0,2024-11-21,2024-12-02,待发货,1
PO01595,2025-09-24,2025-09,SUP026,FWD211,虹彩系列,4517,29.81,134663.06,2025-12-18,2025-12-19,已收货,42
PO01596,2024-12-16,2024-12,SUP007,FWDD10L,钻石系列,3697,98.1,362675.7,2025-01-20,2025-01-18,已收货,28
PO01597,2025-06-15,2025-06,SUP057,FWDV015,玻璃包银系列,4499,5286.6,23784413.4,2025-07-23,2025-07-31,已收货,25
PO01598,2024-12-03,2024-12,SUP055,FWD5519,金属彩光系列,3197,50.85,162567.45,2025-02-17,2025-02-14,已收货,31
PO01599,2025-01-03,2025-01,SUP037,FWD123,银白系列,1865,25.2,46998.0,2025-02-23,2025-02-21,在途,13
PO01600,2025-04-28,2025-04,SUP044,FWD215WR,耐候系列,1489,63.45,94477.05,2025-05-27,2025-06-03,待发货,11
PO01601,2025-06-17,2025-06,SUP026,FWD235WR,耐候系列,4028,74.93,301797.9,2025-09-12,2025-09-12,已收货,32
PO01602,2024-12-06,2024-12,SUP041,FWD5518WR,耐候系列,4765,102.6,488889.0,2025-01-28,2025-01-28,已收货,16
PO01603,2025-05-13,2025-05,SUP044,FWD205WR,耐候系列,3704,58.05,215017.2,2025-08-05,2025-08-14,已收货,25
PO01604,2025-11-15,2025-11,SUP023,FWD6300T,水晶系列,4350,66.94,291178.12,2025-12-10,2025-12-19,待发货,9
PO01605,2025-03-15,2025-03,SUP021,FWD5870B,钻石系列,1513,122.85,185872.05,2025-06-05,2025-06-04,待发货,1
PO01606,2024-10-26,2024-10,SUP029,FWD6500A,水晶系列,674,37.95,25578.3,2024-12-03,2024-12-05,已收货,2
PO01607,2025-02-05,2025-02,SUP023,FWD901KSW,耐候系列,885,111.15,98367.75,2025-03-27,2025-04-01,待发货,2
PO01608,2025-11-06,2025-11,SUP022,BHC89234BG,着色变色龙,1027,412.5,423637.5,2025-11-28,2025-11-25,在途,1
PO01609,2025-10-20,2025-10,SUP031,FWD504WR,耐候系列,313,66.15,20704.95,2025-11-03,2025-11-18,在途,1
PO01610,2025-11-28,2025-11,SUP026,FWD5518,金属彩光系列,896,49.05,43948.8,2025-12-26,2025-12-30,已收货,3
PO01611,2025-06-07,2025-06,SUP021,FWD6683T,磁性珠光,2524,202.5,511110.0,2025-07-15,2025-07-10,已收货,11
PO01612,2025-01-08,2025-01,SUP022,FWD307,金色系列,370,24.75,9157.5,2025-02-13,2025-02-17,在途,3
PO01613,2025-03-25,2025-03,SUP043,FWD217,虹彩系列,2493,28.69,71517.94,2025-06-23,2025-07-07,已收货,18
PO01614,2025-10-28,2025-10,SUP045,FWD8205WR,耐候系列,446,151.8,67702.8,2026-01-07,2026-01-17,已收货,2
PO01615,2025-04-18,2025-04,SUP003,FWD5870B,钻石系列,4620,122.85,567567.0,2025-05-18,2025-05-15,已收货,13
PO01616,2025-03-10,2025-03,SUP056,FWD6601,磁性珠光,1680,122.63,206010.0,2025-05-10,2025-05-20,待发货,16
PO01617,2025-06-22,2025-06,SUP027,FWD306WR,耐候系列,4200,66.15,277830.0,2025-08-04,2025-08-19,已收货,42
PO01618,2025-02-24,2025-02,SUP002,BHC9275BOH,化妆品系列,4259,183.15,780035.85,2025-04-18,2025-04-25,已收货,8
PO01619,2025-10-14,2025-10,SUP002,FWD525,金属彩光系列,4724,22.7,107211.18,2025-12-24,2025-12-31,已收货,17
PO01620,2024-12-28,2024-12,SUP056,FWD6501,水晶系列,1302,42.49,55318.73,2025-03-26,2025-03-25,已收货,1
PO01621,2025-07-27,2025-07,SUP014,FWD6300,水晶系列,3760,59.29,222921.0,2025-09-01,2025-09-16,已收货,3
PO01622,2025-04-20,2025-04,SUP038,BHC9323PG,玻璃变色龙,1488,326.25,485460.0,2025-07-04,2025-07-05,待发货,7
PO01623,2024-12-28,2024-12,SUP014,FWD323,金色系列,1233,31.78,39186.28,2025-01-26,2025-02-06,已收货,11
PO01624,2025-07-20,2025-07,SUP039,FWD525,金属彩光系列,4912,27.54,135276.48,2025-10-06,2025-10-02,已收货,23
PO01625,2024-10-25,2024-10,SUP028,FWDD10Y,钻石系列,2541,90.0,228690.0,2024-12-25,2024-12-22,在途,17
PO01626,2025-10-02,2025-10,SUP003,FWD7322,其他,382,59.85,22862.7,2025-12-04,2025-12-08,已收货,0
PO01627,2025-11-11,2025-11,SUP052,FWD231WR,耐候系列,4366,58.05,253446.3,2025-12-29,2025-12-30,已收货,17
PO01628,2025-01-08,2025-01,SUP013,FWD100,银白系列,3030,18.75,56812.5,2025-03-16,2025-03-16,已收货,23
PO01629,2024-11-04,2024-11,SUP041,FWD6300,水晶系列,4804,60.56,290942.25,2025-01-01,2025-01-16,待发货,8
PO01630,2025-07-03,2025-07,SUP057,FWD355,金色系列,4985,27.0,134595.0,2025-09-15,2025-09-29,已收货,38
PO01631,2025-11-03,2025-11,SUP042,FWD5871A,钻石系列,2498,182.7,456384.6,2025-12-17,2025-12-25,已收货,22
PO01632,2025-07-05,2025-07,SUP041,FWD5870A,钻石系列,4801,126.9,609246.9,2025-07-21,2025-07-22,在途,1
PO01633,2025-07-01,2025-07,SUP049,FWD231WR,耐候系列,4358,57.38,250040.25,2025-07-24,2025-07-21,已收货,42
PO01634,2025-01-24,2025-01,SUP039,FWD122,银白系列,3253,21.15,68800.95,2025-04-01,2025-04-05,已收货,12
PO01635,2025-08-09,2025-08,SUP055,FWD5516,金属彩光系列,1133,39.15,44356.95,2025-10-25,2025-11-07,在途,0
PO01636,2024-11-12,2024-11,SUP051,FWDD10X,钻石系列,1750,98.1,171675.0,2024-12-21,2024-12-16,已收货,7
PO01637,2024-12-26,2024-12,SUP044,FWD300WR,耐候系列,1515,76.27,115556.62,2025-02-22,2025-03-06,待发货,0
PO01638,2025-11-26,2025-11,SUP018,FWDV220,玻璃包银系列,453,983.48,445514.17,2026-01-17,2026-01-29,已收货,2
PO01639,2025-03-04,2025-03,SUP019,BHC9232MGH,化妆品系列,1822,148.5,270567.0,2025-05-08,2025-05-04,已收货,14
PO01640,2025-10-26,2025-10,SUP037,FWD3302,金色系列,759,31.5,23908.5,2025-12-16,2025-12-17,已收货,3
PO01641,2025-07-04,2025-07,SUP038,FWD6007,超白系列,4303,38.22,164460.66,2025-07-18,2025-07-15,在途,25
PO01642,2025-05-15,2025-05,SUP033,FWD5895,钻石系列,1371,163.12,223644.38,2025-06-01,2025-06-06,待发货,13
PO01643,2025-04-17,2025-04,SUP010,FWD6883,水晶系列,1649,42.49,70061.89,2025-05-06,2025-05-19,已收货,1
PO01644,2025-10-17,2025-10,SUP051,FWD417,着色系列,2775,48.6,134865.0,2026-01-06,2026-01-18,已收货,15
PO01645,2025-06-26,2025-06,SUP002,BHC9325BR,玻璃变色龙,469,341.25,160046.25,2025-08-04,2025-08-05,在途,3
PO01646,2025-01-25,2025-01,SUP036,FWD425,着色系列,523,43.2,22593.6,2025-02-18,2025-03-02,在途,4
PO01647,2025-08-23,2025-08,SUP004,FWD7351,其他,3006,40.95,123095.7,2025-10-15,2025-10-24,已收货,16
PO01648,2025-05-18,2025-05,SUP047,FWD522,金属彩光系列,2199,29.07,63924.93,2025-06-10,2025-06-23,已收货,20
PO01649,2024-11-09,2024-11,SUP036,FWDD29L,钻石系列,569,280.88,159817.88,2024-11-24,2024-11-22,已收货,5
PO01650,2025-11-23,2025-11,SUP001,FWD300,金色系列,4149,31.22,129526.59,2026-01-25,2026-01-21,已收货,32
PO01651,2025-11-12,2025-11,SUP043,FWD355,金色系列,1207,29.53,35644.22,2026-01-03,2026-01-06,待发货,1
PO01652,2024-10-28,2024-10,SUP021,FWD6219,水晶系列,2765,37.12,102650.62,2025-01-24,2025-01-26,待发货,12
PO01653,2024-12-11,2024-12,SUP007,FWD235WR,耐候系列,741,62.78,46516.28,2025-02-09,2025-02-08,待发货,7
PO01654,2024-10-03,2024-10,SUP010,FWD524,金属彩光系列,1158,22.7,26280.81,2024-10-24,2024-11-06,已收货,1
PO01655,2025-05-26,2025-05,SUP055,FWD362,金色系列,1006,24.75,24898.5,2025-08-03,2025-08-07,待发货,3
PO01656,2024-12-09,2024-12,SUP009,FWD121WR,耐候系列,2908,50.85,147871.8,2024-12-27,2025-01-04,已收货,4
PO01657,2024-11-13,2024-11,SUP059,BHC9225BMTH,化妆品系列,2545,165.0,419925.0,2025-01-18,2025-02-02,已收货,0
PO01658,2024-11-03,2024-11,SUP002,FWD5516,金属彩光系列,1896,51.3,97264.8,2024-12-08,2024-12-06,在途,14
PO01659,2025-07-27,2025-07,SUP025,FWDD21X,钻石系列,3120,195.0,608400.0,2025-09-27,2025-10-12,在途,15
PO01660,2024-12-08,2024-12,SUP007,FWD525,金属彩光系列,3280,25.5,83640.0,2025-03-02,2025-03-06,已收货,19
PO01661,2025-02-13,2025-02,SUP032,FWD503,金属彩光系列,4239,21.93,92961.27,2025-03-20,2025-03-23,待发货,41
PO01662,2024-10-11,2024-10,SUP001,FWD7322,其他,4780,56.7,271026.0,2024-11-19,2024-11-24,待发货,23
PO01663,2024-10-20,2024-10,SUP028,FWD430,着色系列,4398,46.8,205826.4,2024-12-07,2024-12-19,已收货,25
PO01664,2024-12-11,2024-12,SUP045,FWDV150,玻璃包银系列,1567,1689.6,2647603.2,2025-02-20,2025-03-03,在途,5
PO01665,2025-05-10,2025-05,SUP059,FWD219,虹彩系列,3153,28.69,90451.69,2025-06-08,2025-06-14,在途,5
PO01666,2025-03-11,2025-03,SUP023,FWD308,金色系列,4620,26.44,122141.25,2025-05-07,2025-05-13,已收货,39
PO01667,2025-04-09,2025-04,SUP031,FWDD28L,钻石系列,1251,186.9,233811.9,2025-05-24,2025-05-25,已收货,8
PO01668,2025-02-05,2025-02,SUP043,FWD7504,其他,4028,84.75,341373.0,2025-03-24,2025-03-24,待发货,34
PO01669,2024-10-22,2024-10,SUP042,FWD123T,银白系列,1369,25.74,35238.06,2024-11-25,2024-12-04,已收货,6
PO01670,2025-03-25,2025-03,SUP020,FWD6163,超白系列,2252,25.03,56370.38,2025-04-21,2025-05-06,已收货,15
PO01671,2025-06-25,2025-06,SUP049,FWD6810,水晶系列,974,38.77,37766.85,2025-07-23,2025-07-30,已收货,5
PO01672,2025-01-02,2025-01,SUP005,FWD235,虹彩系列,1234,26.16,32276.81,2025-02-12,2025-02-14,已收货,0
PO01673,2024-11-04,2024-11,SUP054,FWD299,虹彩系列,2407,27.56,66342.94,2024-12-14,2024-12-18,已收货,2
PO01674,2025-02-08,2025-02,SUP044,FWD901KSW,耐候系列,4213,102.38,431305.88,2025-04-22,2025-04-17,已收货,21
PO01675,2025-08-20,2025-08,SUP002,FWD408,着色系列,4019,51.3,206174.7,2025-09-20,2025-09-19,在途,3
PO01676,2025-09-10,2025-09,SUP042,FWD5519WR,耐候系列,3372,93.6,315619.2,2025-12-05,2025-12-15,待发货,33
PO01677,2025-05-23,2025-05,SUP028,FWD5890,钻石系列,3400,94.5,321300.0,2025-06-29,2025-07-14,已收货,4
PO01678,2024-11-07,2024-11,SUP051,FWD119,银白系列,3768,23.85,89866.8,2025-01-04,2025-01-08,待发货,24
PO01679,2025-05-06,2025-05,SUP027,FWD103TWR,耐候系列,1656,41.4,68558.4,2025-07-16,2025-07-27,已收货,1
PO01680,2025-05-04,2025-05,SUP043,FWD6215,水晶系列,4188,38.77,162389.7,2025-05-31,2025-06-06,已收货,8
PO01681,2024-10-04,2024-10,SUP001,FWD417,着色系列,4061,49.05,199192.05,2024-10-26,2024-10-30,已收货,8
PO01682,2025-09-12,2025-09,SUP059,FWD6002T,超白系列,2028,29.25,59319.0,2025-12-07,2025-12-06,已收货,17
PO01683,2024-11-26,2024-11,SUP058,FWD6005T,超白系列,1838,24.75,45490.5,2025-01-17,2025-01-14,在途,12
PO01684,2025-09-28,2025-09,SUP027,FWDD10L,钻石系列,2618,100.8,263894.4,2025-12-11,2025-12-24,在途,1
PO01685,2025-05-04,2025-05,SUP005,FWD001,其他,4851,74.81,362915.44,2025-06-01,2025-05-30,已收货,23
PO01686,2025-05-18,2025-05,SUP059,FWD405B,着色系列,2065,33.66,69507.9,2025-07-29,2025-07-30,在途,3
PO01687,2025-03-21,2025-03,SUP026,FWD7331,其他,3382,70.12,237162.75,2025-05-21,2025-05-25,已收货,13
PO01688,2025-04-28,2025-04,SUP035,FWD6303A,水晶系列,2876,44.96,129312.15,2025-06-03,2025-06-07,在途,23
PO01689,2025-07-28,2025-07,SUP030,FWD500WR,耐候系列,666,73.58,49000.95,2025-09-06,2025-09-21,待发货,3
PO01690,2025-03-28,2025-03,SUP045,FWD7351,其他,288,43.2,12441.6,2025-04-14,2025-04-23,已收货,0
PO01691,2025-11-28,2025-11,SUP018,FWD600,其他,2214,39.0,86346.0,2026-02-13,2026-02-09,已收货,4
PO01692,2025-09-16,2025-09,SUP020,FWDV150B,玻璃包银系列,2192,1498.5,3284712.0,2025-11-02,2025-11-04,在途,19
PO01693,2025-11-07,2025-11,SUP019,FWD6601A,磁性珠光,3604,128.25,462213.0,2026-01-11,2026-01-15,待发货,25
PO01694,2025-10-24,2025-10,SUP005,FWD400B,着色系列,1079,33.33,35963.07,2026-01-04,2026-01-12,已收货,8
PO01695,2024-12-24,2024-12,SUP029,FWD323WR,耐候系列,1904,63.45,120808.8,2025-03-10,2025-03-19,已收货,18
PO01696,2025-04-15,2025-04,SUP030,FWD6500A,水晶系列,3171,43.73,138651.98,2025-07-04,2025-07-06,已收货,6
PO01697,2025-08-17,2025-08,SUP021,FWD351,金色系列,2702,27.28,73713.94,2025-11-05,2025-11-09,已收货,26
PO01698,2025-01-26,2025-01,SUP029,FWD6504T,水晶系列,2982,60.56,180597.38,2025-03-23,2025-04-06,在途,20
PO01699,2025-10-01,2025-10,SUP042,FWD259,虹彩系列,4000,31.5,126000.0,2025-12-12,2025-12-08,已收货,40
PO01700,2025-08-12,2025-08,SUP005,FWD5518,金属彩光系列,319,51.75,16508.25,2025-10-08,2025-10-18,已收货,0
PO01701,2025-10-09,2025-10,SUP023,FWD424,着色系列,3956,40.5,160218.0,2025-11-05,2025-11-18,已收货,6
PO01702,2025-08-06,2025-08,SUP045,BHC89232BR,着色变色龙,3027,360.0,1089720.0,2025-11-01,2025-10-31,已收货,1
PO01703,2025-03-12,2025-03,SUP007,FWD435,着色系列,2774,49.95,138561.3,2025-05-08,2025-05-18,在途,9
PO01704,2025-08-18,2025-08,SUP042,FWD235WR,耐候系列,2727,60.75,165665.25,2025-10-16,2025-10-23,已收货,4
PO01705,2025-10-24,2025-10,SUP033,FWD552,金属彩光系列,3686,21.15,77958.9,2025-12-11,2025-12-10,已收货,1
PO01706,2024-12-05,2024-12,SUP019,FWD6504,水晶系列,696,54.19,37714.5,2024-12-25,2025-01-07,在途,0
PO01707,2025-05-06,2025-05,SUP054,FWDD25X,钻石系列,1381,198.75,274473.75,2025-07-07,2025-07-05,已收货,8
PO01708,2025-05-14,2025-05,SUP029,FWD101WR,耐候系列,3797,51.3,194786.1,2025-06-03,2025-06-03,已收货,2
PO01709,2024-10-19,2024-10,SUP022,FWD430,着色系列,1060,48.15,51039.0,2024-12-02,2024-12-09,待发货,3
PO01710,2025-10-06,2025-10,SUP023,FWD5870D,钻石系列,108,132.3,14288.4,2025-10-27,2025-10-23,在途,1
PO01711,2025-08-04,2025-08,SUP043,BHC9321RY,玻璃变色龙,4358,348.75,1519852.5,2025-09-29,2025-10-05,已收货,13
PO01712,2025-04-09,2025-04,SUP048,FWD6885,水晶系列,691,36.3,25083.3,2025-07-06,2025-07-01,已收货,6
PO01713,2025-08-06,2025-08,SUP026,BHC9320YB,玻璃变色龙,4767,360.0,1716120.0,2025-08-24,2025-08-20,已收货,3
PO01714,2025-10-14,2025-10,SUP024,FWD6810,水晶系列,1627,36.3,59060.1,2025-11-15,2025-11-13,在途,10
PO01715,2024-11-20,2024-11,SUP057,FWD8503WR,耐候系列,4935,147.15,726185.25,2025-01-21,2025-02-03,在途,1
PO01716,2025-03-17,2025-03,SUP018,FWD5892,钻石系列,2019,163.12,329349.38,2025-05-25,2025-05-26,已收货,5
PO01717,2024-12-02,2024-12,SUP051,FWD211,虹彩系列,2449,25.88,63367.88,2025-02-17,2025-02-13,在途,14
PO01718,2024-12-06,2024-12,SUP060,BHC89237BG,着色变色龙,3923,348.75,1368146.25,2025-01-07,2025-01-21,已收货,32
PO01719,2025-07-07,2025-07,SUP047,FWDV080,玻璃包银系列,2500,3415.5,8538750.0,2025-09-10,2025-09-17,已收货,2
PO01720,2025-05-25,2025-05,SUP014,FWD8205WR,耐候系列,4440,163.35,725274.0,2025-07-28,2025-08-08,待发货,3
PO01721,2024-11-04,2024-11,SUP012,FWD3504,金属彩光系列,371,26.78,9933.53,2024-11-26,2024-12-09,已收货,1
PO01722,2025-06-08,2025-06,SUP032,FWD435B,着色系列,1311,40.95,53685.45,2025-08-07,2025-08-12,已收货,4
PO01723,2025-02-26,2025-02,SUP041,FWD153,银白系列,3356,20.48,68714.1,2025-05-18,2025-05-18,已收货,17
PO01724,2025-06-22,2025-06,SUP018,BHC9328GR,玻璃变色龙,2150,363.75,782062.5,2025-08-26,2025-08-24,已收货,13
PO01725,2024-11-13,2024-11,SUP038,FWDD23M,钻石系列,2647,186.9,494724.3,2025-01-12,2025-01-14,已收货,21
PO01726,2025-07-19,2025-07,SUP057,FWD225,虹彩系列,1183,25.03,29611.97,2025-10-01,2025-10-05,在途,1
PO01727,2025-09-13,2025-09,SUP005,FWDD23L,钻石系列,3979,220.5,877369.5,2025-10-01,2025-09-27,已收货,39
PO01728,2025-11-14,2025-11,SUP048,FWD6884,水晶系列,2506,35.89,89934.08,2026-01-13,2026-01-09,已收货,6
PO01729,2025-05-15,2025-05,SUP057,FWD436 ,着色系列,3495,14.85,51900.75,2025-06-02,2025-05-29,已收货,0
PO01730,2025-01-11,2025-01,SUP053,FWD491,着色系列,2046,50.85,104039.1,2025-03-18,2025-03-18,已收货,12
PO01731,2025-08-09,2025-08,SUP049,FWD6603B,磁性珠光,178,176.25,31372.5,2025-10-03,2025-10-09,已收货,0
PO01732,2025-07-19,2025-07,SUP047,FWD121WR,耐候系列,2723,48.6,132337.8,2025-08-06,2025-08-08,已收货,27
PO01733,2024-12-22,2024-12,SUP005,FWDV060,玻璃包银系列,683,4730.4,3230863.2,2025-02-25,2025-03-07,待发货,2
PO01734,2024-11-06,2024-11,SUP038,FWD500,金属彩光系列,3820,22.95,87669.0,2025-01-03,2024-12-31,在途,38
PO01735,2025-02-05,2025-02,SUP016,FWD407,着色系列,1263,37.29,47097.27,2025-03-09,2025-03-21,已收货,1
PO01736,2025-06-15,2025-06,SUP026,FWD901KSW,耐候系列,3297,85.8,282882.6,2025-08-10,2025-08-16,在途,10
PO01737,2024-12-22,2024-12,SUP034,FWD5800A,钻石系列,4366,100.8,440092.8,2025-02-07,2025-02-09,在途,27
PO01738,2024-10-16,2024-10,SUP043,BHC89235G,着色变色龙,1871,345.0,645495.0,2025-01-12,2025-01-16,已收货,16
PO01739,2025-01-24,2025-01,SUP055,FWD8205WR,耐候系列,4288,151.8,650918.4,2025-03-03,2025-03-18,已收货,22
PO01740,2025-11-21,2025-11,SUP026,FWD509,金属彩光系列,3287,24.73,81303.94,2026-02-16,2026-02-23,待发货,1
PO01741,2025-06-01,2025-06,SUP004,FWD5870B,钻石系列,3516,128.25,450927.0,2025-08-15,2025-08-10,已收货,11
PO01742,2025-10-05,2025-10,SUP045,FWD5800A,钻石系列,210,92.7,19467.0,2025-12-20,2025-12-28,已收货,1
PO01743,2025-05-28,2025-05,SUP058,FWD425B,着色系列,4690,38.7,181503.0,2025-06-11,2025-06-13,在途,5
PO01744,2025-02-05,2025-02,SUP053,FWD552,金属彩光系列,3968,21.15,83923.2,2025-03-05,2025-03-05,在途,36
PO01745,2025-01-19,2025-01,SUP046,FWD417,着色系列,3439,51.75,177968.25,2025-02-24,2025-03-07,待发货,17
PO01746,2025-11-19,2025-11,SUP027,FWD6883,水晶系列,1392,41.25,57420.0,2026-01-13,2026-01-12,待发货,3
PO01747,2025-09-24,2025-09,SUP033,FWD6603,磁性珠光,4803,208.13,999624.38,2025-11-08,2025-11-09,已收货,48
PO01748,2025-02-01,2025-02,SUP040,FWD503,金属彩光系列,4319,22.44,96918.36,2025-04-16,2025-04-22,待发货,32
PO01749,2024-11-21,2024-11,SUP052,FWD300,金色系列,4205,24.19,101708.44,2025-01-27,2025-02-07,已收货,38
PO01750,2025-06-18,2025-06,SUP015,FWD6884,水晶系列,259,42.9,11111.1,2025-07-09,2025-07-16,已收货,1
PO01751,2024-12-09,2024-12,SUP024,FWDD27M,钻石系列,1140,191.1,217854.0,2025-01-30,2025-02-13,已收货,2
PO01752,2025-04-16,2025-04,SUP058,FWD408,着色系列,4067,40.5,164713.5,2025-05-29,2025-05-28,已收货,20
PO01753,2025-03-08,2025-03,SUP026,FWDD29L,钻石系列,511,283.5,144868.5,2025-04-09,2025-04-23,待发货,1
PO01754,2025-10-28,2025-10,SUP007,BHC9230YBH,化妆品系列,3725,153.45,571601.25,2025-12-04,2025-12-01,在途,21
PO01755,2025-11-23,2025-11,SUP012,FWD205WR,耐候系列,134,68.17,9135.45,2025-12-15,2025-12-19,待发货,1
PO01756,2024-11-08,2024-11,SUP047,BHC5518,化妆品系列,3583,55.12,197512.88,2024-12-17,2024-12-12,已收货,29
PO01757,2025-03-28,2025-03,SUP020,BHC9235BVH,化妆品系列,3426,160.05,548331.3,2025-04-30,2025-05-10,已收货,5
PO01758,2025-06-03,2025-06,SUP013,FWD408,着色系列,131,44.55,5836.05,2025-07-14,2025-07-27,已收货,0
PO01759,2025-06-09,2025-06,SUP050,FWDD27M,钻石系列,3089,233.1,720045.9,2025-08-13,2025-08-21,已收货,13
PO01760,2025-07-23,2025-07,SUP030,FWDD25X,钻石系列,618,213.75,132097.5,2025-10-10,2025-10-18,已收货,2
PO01761,2025-07-20,2025-07,SUP053,FWD300,金色系列,4990,27.0,134730.0,2025-10-16,2025-10-24,待发货,28
PO01762,2025-04-02,2025-04,SUP020,FWD411,着色系列,1716,43.2,74131.2,2025-05-09,2025-05-22,待发货,11
PO01763,2025-08-04,2025-08,SUP048,FWD6007,超白系列,3788,38.59,146169.45,2025-09-24,2025-09-27,已收货,16
PO01764,2024-12-10,2024-12,SUP008,FWD221WR,耐候系列,1372,66.15,90757.8,2025-01-06,2025-01-16,在途,7
PO01765,2025-10-09,2025-10,SUP055,FWD419B,着色系列,1583,40.05,63399.15,2025-11-26,2025-11-26,已收货,4
PO01766,2025-08-04,2025-08,SUP006,FWDV015,玻璃包银系列,1671,6848.55,11443927.05,2025-11-01,2025-11-14,已收货,7
PO01767,2025-02-15,2025-02,SUP003,FWD351,金色系列,3816,26.72,101958.75,2025-03-27,2025-03-27,待发货,23
PO01768,2025-06-08,2025-06,SUP014,FWDD25M,钻石系列,220,210.0,46200.0,2025-09-01,2025-09-03,已收货,1
PO01769,2024-11-01,2024-11,SUP021,FWDD25L,钻石系列,1797,224.7,403785.9,2024-12-23,2024-12-20,已收货,10
PO01770,2025-08-14,2025-08,SUP029,FWD6501,水晶系列,1944,35.89,69765.3,2025-09-22,2025-09-19,待发货,2
PO01771,2025-04-08,2025-04,SUP006,FWDD10Y,钻石系列,2239,88.2,197479.8,2025-05-17,2025-05-23,已收货,6
PO01772,2025-01-21,2025-01,SUP032,FWD436 ,着色系列,2751,14.1,38789.1,2025-04-09,2025-04-17,待发货,18
PO01773,2024-12-23,2024-12,SUP009,FWD163,银白系列,3360,21.19,71190.0,2025-01-24,2025-02-06,待发货,16
PO01774,2025-03-25,2025-03,SUP060,FWD205M,虹彩系列,1523,31.78,48402.84,2025-06-17,2025-06-21,已收货,14
