month,sku,category,base_price,observed_price,elasticity_coef,demand_index,competitor_price_index
2025-08,FWDD27M,钻石系列,280.0,322.0,-1.17,1.51,1.06
2025-09,FWDD27M,钻石系列,280.0,294.0,-1.19,0.83,1.22
2025-10,FWDD27M,钻石系列,280.0,288.4,-2.41,1.5,0.84
2025-11,FWDD27M,钻石系列,280.0,277.2,-0.65,0.87,0.99
2024-10,FWDD28M,钻石系列,280.0,308.0,-2.97,1.39,0.95
2024-11,FWDD28M,钻石系列,280.0,277.2,-1.78,0.57,0.81
2024-12,FWDD28M,钻石系列,280.0,252.0,-2.68,1.58,1.19
2025-01,FWDD28M,钻石系列,280.0,327.6,-0.58,1.19,1.02
2025-02,FWDD28M,钻石系列,280.0,266.0,-2.33,1.69,1.2
2025-03,FWDD28M,钻石系列,280.0,319.2,-1.32,0.98,0.89
2025-04,FWDD28M,钻石系列,280.0,282.8,-1.85,0.62,0.86
2025-05,FWDD28M,钻石系列,280.0,308.0,-1.05,1.43,1.2
2025-06,FWDD28M,钻石系列,280.0,252.0,-2.24,1.05,1.1
2025-07,FWDD28M,钻石系列,280.0,268.8,-2.65,1.01,1.21
2025-08,FWDD28M,钻石系列,280.0,274.4,-1.5,1.25,0.92
2025-09,FWDD28M,钻石系列,280.0,299.6,-1.88,0.67,1.18
2025-10,FWDD28M,钻石系列,280.0,271.6,-1.75,0.71,1.01
2025-11,FWDD28M,钻石系列,280.0,268.8,-1.54,0.7,1.0
2024-10,FWDD29M,钻石系列,350.0,409.5,-0.93,1.16,0.91
2024-11,FWDD29M,钻石系列,350.0,332.5,-2.94,0.81,0.85
2024-12,FWDD29M,钻石系列,350.0,399.0,-1.64,1.22,0.94
2025-01,FWDD29M,钻石系列,350.0,304.5,-0.52,0.71,1.14
2025-02,FWDD29M,钻石系列,350.0,385.0,-0.68,0.93,0.99
2025-03,FWDD29M,钻石系列,350.0,322.0,-2.83,1.09,0.99
2025-04,FWDD29M,钻石系列,350.0,308.0,-1.76,0.83,0.95
2025-05,FWDD29M,钻石系列,350.0,290.5,-1.3,1.19,1.19
2025-06,FWDD29M,钻石系列,350.0,304.5,-1.29,1.51,0.99
2025-07,FWDD29M,钻石系列,350.0,311.5,-2.26,1.4,1.3
2025-08,FWDD29M,钻石系列,350.0,308.0,-1.16,1.88,0.93
2025-09,FWDD29M,钻石系列,350.0,315.0,-2.93,0.97,1.07
2025-10,FWDD29M,钻石系列,350.0,364.0,-1.59,1.85,1.26
2025-11,FWDD29M,钻石系列,350.0,357.0,-2.46,1.67,0.92
2024-10,FWDD10X,钻石系列,120.0,122.4,-2.93,1.23,1.1
2024-11,FWDD10X,钻石系列,120.0,115.2,-1.4,0.84,1.22
2024-12,FWDD10X,钻石系列,120.0,123.6,-1.09,0.77,1.28
2025-01,FWDD10X,钻石系列,120.0,129.6,-1.05,1.92,0.86
2025-02,FWDD10X,钻石系列,120.0,118.8,-1.39,0.59,0.96
2025-03,FWDD10X,钻石系列,120.0,99.6,-2.44,1.86,0.82
2025-04,FWDD10X,钻石系列,120.0,128.4,-1.14,1.37,0.84
2025-05,FWDD10X,钻石系列,120.0,102.0,-1.87,0.74,1.04
2025-06,FWDD10X,钻石系列,120.0,97.2,-1.7,1.3,1.02
2025-07,FWDD10X,钻石系列,120.0,144.0,-1.54,1.1,0.83
2025-08,FWDD10X,钻石系列,120.0,111.6,-0.93,1.17,1.11
2025-09,FWDD10X,钻石系列,120.0,130.8,-1.02,1.48,1.22
2025-10,FWDD10X,钻石系列,120.0,109.2,-1.81,1.42,1.11
2025-11,FWDD10X,钻石系列,120.0,103.2,-2.86,1.8,0.85
2024-10,FWDD21X,钻石系列,250.0,227.5,-2.69,1.78,1.2
2024-11,FWDD21X,钻石系列,250.0,235.0,-0.53,1.61,1.08
2024-12,FWDD21X,钻石系列,250.0,210.0,-1.66,1.91,1.28
2025-01,FWDD21X,钻石系列,250.0,250.0,-1.92,1.45,1.14
2025-02,FWDD21X,钻石系列,250.0,270.0,-0.61,1.11,0.92
2025-03,FWDD21X,钻石系列,250.0,220.0,-0.52,0.64,1.1
2025-04,FWDD21X,钻石系列,250.0,237.5,-0.55,1.03,1.21
2025-05,FWDD21X,钻石系列,250.0,275.0,-1.14,0.66,1.1
2025-06,FWDD21X,钻石系列,250.0,222.5,-1.48,1.87,1.05
2025-07,FWDD21X,钻石系列,250.0,285.0,-2.78,0.82,1.23
2025-08,FWDD21X,钻石系列,250.0,265.0,-1.22,1.83,0.83
2025-09,FWDD21X,钻石系列,250.0,295.0,-1.67,1.55,0.86
2025-10,FWDD21X,钻石系列,250.0,282.5,-2.48,1.25,1.01
2025-11,FWDD21X,钻石系列,250.0,220.0,-1.77,1.52,0.89
2024-10,FWDD23X,钻石系列,250.0,280.0,-2.03,1.54,1.01
2024-11,FWDD23X,钻石系列,250.0,285.0,-2.7,0.62,1.11
2024-12,FWDD23X,钻石系列,250.0,227.5,-1.68,0.55,1.22
2025-01,FWDD23X,钻石系列,250.0,260.0,-2.22,0.58,1.04
2025-02,FWDD23X,钻石系列,250.0,235.0,-2.59,0.94,1.06
2025-03,FWDD23X,钻石系列,250.0,222.5,-2.17,1.54,1.25
2025-04,FWDD23X,钻石系列,250.0,222.5,-0.95,1.4,1.09
2025-05,FWDD23X,钻石系列,250.0,212.5,-1.1,1.22,0.94
2025-06,FWDD23X,钻石系列,250.0,260.0,-1.17,0.73,1.26
2025-07,FWDD23X,钻石系列,250.0,290.0,-1.06,0.66,1.2
2025-08,FWDD23X,钻石系列,250.0,260.0,-2.83,1.61,0.96
2025-09,FWDD23X,钻石系列,250.0,207.5,-0.8,1.61,1.29
2025-10,FWDD23X,钻石系列,250.0,225.0,-0.63,1.24,1.01
2025-11,FWDD23X,钻石系列,250.0,292.5,-2.55,1.73,1.3
2024-10,FWDD25X,钻石系列,250.0,240.0,-1.23,0.56,1.15
2024-11,FWDD25X,钻石系列,250.0,257.5,-2.01,0.89,0.93
2024-12,FWDD25X,钻石系列,250.0,272.5,-0.94,1.33,0.96
2025-01,FWDD25X,钻石系列,250.0,240.0,-2.77,1.66,1.1
2025-02,FWDD25X,钻石系列,250.0,277.5,-2.98,1.21,1.0
2025-03,FWDD25X,钻石系列,250.0,235.0,-1.35,1.94,0.82
2025-04,FWDD25X,钻石系列,250.0,270.0,-1.53,0.96,1.24
2025-05,FWDD25X,钻石系列,250.0,247.5,-1.55,1.44,1.26
2025-06,FWDD25X,钻石系列,250.0,297.5,-2.92,1.42,1.23
2025-07,FWDD25X,钻石系列,250.0,245.0,-1.24,1.45,1.25
2025-08,FWDD25X,钻石系列,250.0,295.0,-2.18,1.89,1.01
2025-09,FWDD25X,钻石系列,250.0,207.5,-1.73,0.81,1.28
2025-10,FWDD25X,钻石系列,250.0,292.5,-1.82,1.18,1.04
2025-11,FWDD25X,钻石系列,250.0,247.5,-2.66,0.84,0.95
2024-10,FWDD27X,钻石系列,250.0,292.5,-2.97,0.96,1.13
2024-11,FWDD27X,钻石系列,250.0,272.5,-1.38,1.92,0.85
2024-12,FWDD27X,钻石系列,250.0,287.5,-1.46,1.76,0.91
2025-01,FWDD27X,钻石系列,250.0,240.0,-0.98,1.87,0.89
2025-02,FWDD27X,钻石系列,250.0,232.5,-2.41,1.85,0.85
2025-03,FWDD27X,钻石系列,250.0,265.0,-1.64,0.97,0.93
2025-04,FWDD27X,钻石系列,250.0,297.5,-2.26,1.81,0.94
2025-05,FWDD27X,钻石系列,250.0,267.5,-1.33,0.74,0.94
2025-06,FWDD27X,钻石系列,250.0,275.0,-0.98,0.51,1.1
2025-07,FWDD27X,钻石系列,250.0,235.0,-1.9,1.84,0.85
2025-08,FWDD27X,钻石系列,250.0,252.5,-1.33,1.49,1.29
2025-09,FWDD27X,钻石系列,250.0,227.5,-1.96,1.42,1.09
2025-10,FWDD27X,钻石系列,250.0,250.0,-2.74,0.79,1.07
2025-11,FWDD27X,钻石系列,250.0,290.0,-1.23,1.2,0.96
2024-10,FWDD28X,钻石系列,250.0,212.5,-0.92,1.76,1.3
2024-11,FWDD28X,钻石系列,250.0,262.5,-1.29,1.26,1.21
2024-12,FWDD28X,钻石系列,250.0,207.5,-2.04,1.85,1.19
2025-01,FWDD28X,钻石系列,250.0,220.0,-2.93,1.07,1.11
2025-02,FWDD28X,钻石系列,250.0,257.5,-2.55,1.99,0.82
2025-03,FWDD28X,钻石系列,250.0,225.0,-0.61,1.07,0.99
2025-04,FWDD28X,钻石系列,250.0,292.5,-1.54,1.14,0.89
2025-05,FWDD28X,钻石系列,250.0,235.0,-2.58,0.85,0.99
2025-06,FWDD28X,钻石系列,250.0,210.0,-1.58,0.6,1.21
2025-07,FWDD28X,钻石系列,250.0,220.0,-1.04,1.52,1.22
2025-08,FWDD28X,钻石系列,250.0,277.5,-1.02,0.96,0.94
2025-09,FWDD28X,钻石系列,250.0,215.0,-1.42,0.5,1.01
2025-10,FWDD28X,钻石系列,250.0,275.0,-2.56,0.91,0.9
2025-11,FWDD28X,钻石系列,250.0,267.5,-0.99,1.31,0.92
2024-10,FWDD29X,钻石系列,350.0,308.0,-2.4,1.06,1.27
2024-11,FWDD29X,钻石系列,350.0,332.5,-1.16,1.85,0.93
2024-12,FWDD29X,钻石系列,350.0,339.5,-2.91,1.71,1.21
2025-01,FWDD29X,钻石系列,350.0,315.0,-2.56,1.34,0.99
2025-02,FWDD29X,钻石系列,350.0,297.5,-1.45,0.99,0.81
2025-03,FWDD29X,钻石系列,350.0,329.0,-2.33,1.75,1.09
2025-04,FWDD29X,钻石系列,350.0,416.5,-2.13,1.78,1.12
2025-05,FWDD29X,钻石系列,350.0,392.0,-0.66,1.98,1.1
2025-06,FWDD29X,钻石系列,350.0,409.5,-0.8,1.77,1.23
2025-07,FWDD29X,钻石系列,350.0,339.5,-2.38,1.86,1.24
2025-08,FWDD29X,钻石系列,350.0,325.5,-1.95,0.98,0.85
2025-09,FWDD29X,钻石系列,350.0,336.0,-0.85,0.57,1.03
2025-10,FWDD29X,钻石系列,350.0,353.5,-0.99,0.51,1.18
2025-11,FWDD29X,钻石系列,350.0,329.0,-1.0,0.7,1.05
2024-10,FWDD10Y,钻石系列,120.0,140.4,-1.86,1.98,1.17
2024-11,FWDD10Y,钻石系列,120.0,115.2,-1.47,1.07,1.28
2024-12,FWDD10Y,钻石系列,120.0,124.8,-1.93,1.42,0.93
2025-01,FWDD10Y,钻石系列,120.0,129.6,-2.96,1.19,1.23
2025-02,FWDD10Y,钻石系列,120.0,138.0,-1.39,1.8,1.02
2025-03,FWDD10Y,钻石系列,120.0,136.8,-2.87,1.43,1.25
2025-04,FWDD10Y,钻石系列,120.0,142.8,-2.8,0.82,1.06
2025-05,FWDD10Y,钻石系列,120.0,141.6,-1.01,1.9,1.02
2025-06,FWDD10Y,钻石系列,120.0,118.8,-2.16,1.04,1.02
2025-07,FWDD10Y,钻石系列,120.0,127.2,-2.19,0.61,1.16
2025-08,FWDD10Y,钻石系列,120.0,97.2,-1.94,0.64,1.05
2025-09,FWDD10Y,钻石系列,120.0,123.6,-2.27,1.58,0.89
2025-10,FWDD10Y,钻石系列,120.0,105.6,-2.29,1.95,1.11
2025-11,FWDD10Y,钻石系列,120.0,116.4,-1.4,1.28,0.81
2024-10,FWD5890,钻石系列,120.0,140.4,-0.56,0.99,1.25
2024-11,FWD5890,钻石系列,120.0,133.2,-1.39,1.11,1.15
2024-12,FWD5890,钻石系列,120.0,106.8,-1.02,1.01,0.82
2025-01,FWD5890,钻石系列,120.0,132.0,-0.94,0.9,0.89
2025-02,FWD5890,钻石系列,120.0,99.6,-1.6,1.75,1.07
2025-03,FWD5890,钻石系列,120.0,111.6,-2.58,1.17,0.95
2025-04,FWD5890,钻石系列,120.0,102.0,-2.92,0.58,1.23
2025-05,FWD5890,钻石系列,120.0,122.4,-0.85,1.81,1.3
2025-06,FWD5890,钻石系列,120.0,104.4,-1.93,1.06,1.22
2025-07,FWD5890,钻石系列,120.0,134.4,-1.71,1.44,1.18
2025-08,FWD5890,钻石系列,120.0,127.2,-2.38,1.36,1.18
2025-09,FWD5890,钻石系列,120.0,122.4,-1.98,0.58,0.99
2025-10,FWD5890,钻石系列,120.0,112.8,-2.19,0.53,1.22
2025-11,FWD5890,钻石系列,120.0,99.6,-2.95,1.65,1.02
2024-10,FWD5891,钻石系列,250.0,260.0,-1.55,0.63,1.2
2024-11,FWD5891,钻石系列,250.0,200.0,-1.38,0.94,1.26
2024-12,FWD5891,钻石系列,250.0,215.0,-0.85,1.8,1.15
2025-01,FWD5891,钻石系列,250.0,252.5,-1.85,1.64,0.82
2025-02,FWD5891,钻石系列,250.0,232.5,-2.46,0.72,1.27
2025-03,FWD5891,钻石系列,250.0,222.5,-1.13,0.96,0.94
2025-04,FWD5891,钻石系列,250.0,225.0,-1.43,1.26,1.1
2025-05,FWD5891,钻石系列,250.0,272.5,-1.13,0.85,1.07
2025-06,FWD5891,钻石系列,250.0,215.0,-1.31,0.83,1.02
2025-07,FWD5891,钻石系列,250.0,247.5,-1.95,1.76,1.25
2025-08,FWD5891,钻石系列,250.0,222.5,-1.88,0.69,1.02
2025-09,FWD5891,钻石系列,250.0,235.0,-2.3,1.19,1.01
2025-10,FWD5891,钻石系列,250.0,290.0,-1.31,1.08,1.27
2025-11,FWD5891,钻石系列,250.0,232.5,-1.89,0.56,1.11
2024-10,FWD5892,钻石系列,250.0,292.5,-0.73,1.41,1.21
2024-11,FWD5892,钻石系列,250.0,250.0,-2.34,1.66,0.99
2024-12,FWD5892,钻石系列,250.0,227.5,-2.32,0.86,0.94
2025-01,FWD5892,钻石系列,250.0,232.5,-1.74,1.38,1.22
2025-02,FWD5892,钻石系列,250.0,245.0,-1.88,0.88,1.21
2025-03,FWD5892,钻石系列,250.0,275.0,-2.93,0.86,0.99
2025-04,FWD5892,钻石系列,250.0,247.5,-1.95,0.54,1.24
2025-05,FWD5892,钻石系列,250.0,287.5,-2.94,1.13,0.98
2025-06,FWD5892,钻石系列,250.0,245.0,-2.23,0.8,0.84
2025-07,FWD5892,钻石系列,250.0,247.5,-2.21,0.81,1.19
2025-08,FWD5892,钻石系列,250.0,260.0,-2.85,1.68,1.12
2025-09,FWD5892,钻石系列,250.0,285.0,-2.88,1.61,1.2
2025-10,FWD5892,钻石系列,250.0,235.0,-2.07,1.26,0.92
2025-11,FWD5892,钻石系列,250.0,227.5,-2.27,0.87,1.29
2024-10,FWD5893,钻石系列,250.0,265.0,-1.0,1.13,0.92
2024-11,FWD5893,钻石系列,250.0,292.5,-0.62,1.8,0.87
2024-12,FWD5893,钻石系列,250.0,297.5,-1.97,1.45,1.26
2025-01,FWD5893,钻石系列,250.0,202.5,-1.32,1.94,0.93
2025-02,FWD5893,钻石系列,250.0,300.0,-2.93,1.61,0.84
2025-03,FWD5893,钻石系列,250.0,282.5,-1.16,1.38,1.18
2025-04,FWD5893,钻石系列,250.0,242.5,-2.1,0.62,1.14
2025-05,FWD5893,钻石系列,250.0,257.5,-1.51,1.6,1.22
2025-06,FWD5893,钻石系列,250.0,207.5,-0.52,0.65,1.24
2025-07,FWD5893,钻石系列,250.0,275.0,-1.74,1.17,1.26
2025-08,FWD5893,钻石系列,250.0,207.5,-2.0,1.6,1.04
2025-09,FWD5893,钻石系列,250.0,210.0,-1.94,1.46,1.12
2025-10,FWD5893,钻石系列,250.0,267.5,-1.72,0.92,1.03
2025-11,FWD5893,钻石系列,250.0,240.0,-1.54,1.48,1.19
2024-10,FWD5894,钻石系列,250.0,287.5,-2.04,1.56,0.81
2024-11,FWD5894,钻石系列,250.0,212.5,-2.07,1.11,1.29
2024-12,FWD5894,钻石系列,250.0,202.5,-1.53,1.46,0.83
2025-01,FWD5894,钻石系列,250.0,270.0,-1.2,1.54,0.8
2025-02,FWD5894,钻石系列,250.0,270.0,-2.55,1.24,1.25
2025-03,FWD5894,钻石系列,250.0,232.5,-0.86,1.76,1.14
2025-04,FWD5894,钻石系列,250.0,242.5,-1.44,1.87,0.83
2025-05,FWD5894,钻石系列,250.0,207.5,-2.86,1.81,1.07
2025-06,FWD5894,钻石系列,250.0,230.0,-2.06,0.96,1.23
2025-07,FWD5894,钻石系列,250.0,260.0,-2.47,0.64,1.03
2025-08,FWD5894,钻石系列,250.0,235.0,-1.15,0.89,0.95
2025-09,FWD5894,钻石系列,250.0,212.5,-2.24,0.78,1.1
2025-10,FWD5894,钻石系列,250.0,202.5,-2.29,1.85,1.24
2025-11,FWD5894,钻石系列,250.0,272.5,-2.58,1.67,1.04
2024-10,FWD5895,钻石系列,250.0,235.0,-2.44,0.62,1.26
2024-11,FWD5895,钻石系列,250.0,275.0,-1.3,1.11,0.96
2024-12,FWD5895,钻石系列,250.0,250.0,-0.83,0.95,0.9
2025-01,FWD5895,钻石系列,250.0,292.5,-0.58,0.61,1.14
2025-02,FWD5895,钻石系列,250.0,235.0,-2.98,1.06,0.93
2025-03,FWD5895,钻石系列,250.0,242.5,-0.64,0.98,1.21
2025-04,FWD5895,钻石系列,250.0,295.0,-2.13,1.9,1.19
2025-05,FWD5895,钻石系列,250.0,217.5,-2.09,0.68,1.08
2025-06,FWD5895,钻石系列,250.0,287.5,-2.18,1.71,0.83
2025-07,FWD5895,钻石系列,250.0,230.0,-1.56,1.83,1.2
2025-08,FWD5895,钻石系列,250.0,217.5,-2.81,2.0,1.29
2025-09,FWD5895,钻石系列,250.0,280.0,-2.17,1.76,1.29
2025-10,FWD5895,钻石系列,250.0,245.0,-2.72,1.64,0.89
2025-11,FWD5895,钻石系列,250.0,295.0,-1.65,0.65,0.91
2024-10,FWD5800,钻石系列,135.0,159.3,-1.67,0.64,1.25
2024-11,FWD5800,钻石系列,135.0,147.15,-1.09,1.99,1.28
2024-12,FWD5800,钻石系列,135.0,121.5,-2.84,1.08,0.93
2025-01,FWD5800,钻石系列,135.0,160.65,-1.24,0.76,1.26
2025-02,FWD5800,钻石系列,135.0,140.4,-2.74,1.05,1.03
2025-03,FWD5800,钻石系列,135.0,160.65,-0.9,1.77,1.22
2025-04,FWD5800,钻石系列,135.0,113.4,-1.16,0.59,0.96
2025-05,FWD5800,钻石系列,135.0,118.8,-1.82,0.64,0.84
2025-06,FWD5800,钻石系列,135.0,113.4,-1.19,0.87,0.97
2025-07,FWD5800,钻石系列,135.0,126.9,-1.4,1.77,1.28
2025-08,FWD5800,钻石系列,135.0,110.7,-2.2,0.59,0.95
2025-09,FWD5800,钻石系列,135.0,132.3,-2.97,0.63,1.16
2025-10,FWD5800,钻石系列,135.0,141.75,-0.77,1.83,1.0
2025-11,FWD5800,钻石系列,135.0,124.2,-1.47,1.65,0.96
2024-10,FWD5800A,钻石系列,120.0,136.8,-1.98,1.15,1.17
2024-11,FWD5800A,钻石系列,120.0,144.0,-2.24,0.96,1.19
2024-12,FWD5800A,钻石系列,120.0,104.4,-1.15,1.39,0.87
2025-01,FWD5800A,钻石系列,120.0,136.8,-0.65,1.4,0.97
2025-02,FWD5800A,钻石系列,120.0,110.4,-2.86,0.62,1.11
2025-03,FWD5800A,钻石系列,120.0,100.8,-1.17,1.13,0.85
2025-04,FWD5800A,钻石系列,120.0,114.0,-1.26,1.46,1.15
2025-05,FWD5800A,钻石系列,120.0,98.4,-2.77,1.63,1.22
2025-06,FWD5800A,钻石系列,120.0,121.2,-1.24,0.7,1.13
2025-07,FWD5800A,钻石系列,120.0,132.0,-2.67,1.11,0.87
2025-08,FWD5800A,钻石系列,120.0,140.4,-0.94,0.73,0.84
2025-09,FWD5800A,钻石系列,120.0,112.8,-0.97,1.46,0.89
2025-10,FWD5800A,钻石系列,120.0,135.6,-1.04,1.35,0.99
2025-11,FWD5800A,钻石系列,120.0,121.2,-2.63,1.45,1.05
2024-10,FWD5800D,钻石系列,120.0,129.6,-1.0,1.62,0.81
2024-11,FWD5800D,钻石系列,120.0,103.2,-1.58,1.7,1.12
2024-12,FWD5800D,钻石系列,120.0,126.0,-0.66,1.24,1.18
2025-01,FWD5800D,钻石系列,120.0,117.6,-1.62,1.56,0.88
2025-02,FWD5800D,钻石系列,120.0,141.6,-2.92,1.49,1.26
2025-03,FWD5800D,钻石系列,120.0,112.8,-2.33,1.24,0.86
2025-04,FWD5800D,钻石系列,120.0,122.4,-0.99,1.91,0.87
2025-05,FWD5800D,钻石系列,120.0,110.4,-2.13,0.78,1.16
2025-06,FWD5800D,钻石系列,120.0,128.4,-2.89,1.27,1.26
2025-07,FWD5800D,钻石系列,120.0,129.6,-1.39,0.72,1.12
2025-08,FWD5800D,钻石系列,120.0,97.2,-1.71,1.07,0.94
2025-09,FWD5800D,钻石系列,120.0,134.4,-2.93,1.75,0.93
2025-10,FWD5800D,钻石系列,120.0,112.8,-1.95,0.95,1.04
2025-11,FWD5800D,钻石系列,120.0,134.4,-1.87,1.54,1.1
2024-10,FWD5870A,钻石系列,180.0,196.2,-2.15,0.53,1.24
2024-11,FWD5870A,钻石系列,180.0,214.2,-1.41,1.38,0.97
2024-12,FWD5870A,钻石系列,180.0,194.4,-2.02,0.81,0.85
2025-01,FWD5870A,钻石系列,180.0,189.0,-2.03,1.03,1.2
2025-02,FWD5870A,钻石系列,180.0,183.6,-2.45,1.3,1.26
2025-03,FWD5870A,钻石系列,180.0,207.0,-1.89,1.02,1.15
2025-04,FWD5870A,钻石系列,180.0,189.0,-0.72,1.74,0.84
2025-05,FWD5870A,钻石系列,180.0,212.4,-2.03,1.13,0.86
2025-06,FWD5870A,钻石系列,180.0,205.2,-0.68,0.53,0.84
2025-07,FWD5870A,钻石系列,180.0,196.2,-2.76,0.79,0.99
2025-08,FWD5870A,钻石系列,180.0,178.2,-0.69,1.38,1.13
2025-09,FWD5870A,钻石系列,180.0,207.0,-1.88,1.63,1.11
2025-10,FWD5870A,钻石系列,180.0,145.8,-2.46,0.99,1.18
2025-11,FWD5870A,钻石系列,180.0,205.2,-1.17,1.28,1.2
2024-10,FWD5870B,钻石系列,180.0,196.2,-1.09,1.34,1.28
2024-11,FWD5870B,钻石系列,180.0,165.6,-1.58,1.38,1.18
2024-12,FWD5870B,钻石系列,180.0,201.6,-2.35,1.6,1.28
2025-01,FWD5870B,钻石系列,180.0,176.4,-2.42,1.34,1.09
2025-02,FWD5870B,钻石系列,180.0,212.4,-0.79,1.11,0.91
2025-03,FWD5870B,钻石系列,180.0,185.4,-2.86,1.59,0.86
2025-04,FWD5870B,钻石系列,180.0,180.0,-1.17,1.71,0.93
2025-05,FWD5870B,钻石系列,180.0,181.8,-1.72,1.72,1.06
2025-06,FWD5870B,钻石系列,180.0,203.4,-1.07,1.0,1.14
2025-07,FWD5870B,钻石系列,180.0,208.8,-2.63,1.05,1.13
2025-08,FWD5870B,钻石系列,180.0,192.6,-1.34,1.81,0.88
2025-09,FWD5870B,钻石系列,180.0,196.2,-0.73,1.85,1.18
2025-10,FWD5870B,钻石系列,180.0,160.2,-2.72,0.87,0.9
2025-11,FWD5870B,钻石系列,180.0,180.0,-1.91,1.01,1.07
2024-10,FWD5870C,钻石系列,180.0,212.4,-2.25,1.13,1.25
2024-11,FWD5870C,钻石系列,180.0,180.0,-1.4,1.42,1.0
2024-12,FWD5870C,钻石系列,180.0,183.6,-2.19,1.22,0.93
2025-01,FWD5870C,钻石系列,180.0,167.4,-2.3,1.36,0.97
2025-02,FWD5870C,钻石系列,180.0,169.2,-2.8,0.8,1.27
2025-03,FWD5870C,钻石系列,180.0,169.2,-2.19,1.68,0.96
2025-04,FWD5870C,钻石系列,180.0,210.6,-1.43,1.55,1.04
2025-05,FWD5870C,钻石系列,180.0,176.4,-1.66,0.91,1.28
2025-06,FWD5870C,钻石系列,180.0,189.0,-2.84,1.96,0.99
2025-07,FWD5870C,钻石系列,180.0,210.6,-0.78,1.14,0.96
2025-08,FWD5870C,钻石系列,180.0,198.0,-2.7,0.68,1.11
2025-09,FWD5870C,钻石系列,180.0,162.0,-1.77,0.84,1.11
2025-10,FWD5870C,钻石系列,180.0,167.4,-2.11,1.65,1.19
2025-11,FWD5870C,钻石系列,180.0,207.0,-1.91,1.42,1.02
2024-10,FWD5870D,钻石系列,180.0,162.0,-1.5,1.58,1.26
2024-11,FWD5870D,钻石系列,180.0,212.4,-2.88,1.03,1.05
2024-12,FWD5870D,钻石系列,180.0,203.4,-2.54,1.09,0.9
2025-01,FWD5870D,钻石系列,180.0,198.0,-2.91,0.99,1.04
2025-02,FWD5870D,钻石系列,180.0,156.6,-1.4,0.92,0.86
2025-03,FWD5870D,钻石系列,180.0,183.6,-2.3,1.62,0.95
2025-04,FWD5870D,钻石系列,180.0,156.6,-1.34,1.07,1.08
2025-05,FWD5870D,钻石系列,180.0,181.8,-1.58,0.88,1.13
2025-06,FWD5870D,钻石系列,180.0,149.4,-2.88,1.45,1.05
2025-07,FWD5870D,钻石系列,180.0,144.0,-2.92,0.81,1.25
2025-08,FWD5870D,钻石系列,180.0,149.4,-1.62,1.78,1.24
2025-09,FWD5870D,钻石系列,180.0,162.0,-1.9,1.69,1.06
2025-10,FWD5870D,钻石系列,180.0,198.0,-2.0,0.66,0.97
2025-11,FWD5870D,钻石系列,180.0,174.6,-2.35,0.52,0.92
2024-10,FWD5871C,钻石系列,260.0,249.6,-2.61,1.42,1.02
2024-11,FWD5871C,钻石系列,260.0,304.2,-0.86,1.74,1.0
2024-12,FWD5871C,钻石系列,260.0,260.0,-1.25,0.57,0.97
2025-01,FWD5871C,钻石系列,260.0,304.2,-2.48,1.78,0.95
2025-02,FWD5871C,钻石系列,260.0,218.4,-1.57,1.54,1.16
2025-03,FWD5871C,钻石系列,260.0,244.4,-0.95,1.17,1.11
2025-04,FWD5871C,钻石系列,260.0,291.2,-1.29,1.05,0.82
2025-05,FWD5871C,钻石系列,260.0,299.0,-0.55,1.92,1.28
2025-06,FWD5871C,钻石系列,260.0,296.4,-1.19,1.47,1.13
2025-07,FWD5871C,钻石系列,260.0,296.4,-1.61,1.51,1.03
2025-08,FWD5871C,钻石系列,260.0,265.2,-0.81,0.63,0.88
2025-09,FWD5871C,钻石系列,260.0,234.0,-2.54,1.91,0.99
2025-10,FWD5871C,钻石系列,260.0,260.0,-1.81,0.93,1.0
2025-11,FWD5871C,钻石系列,260.0,270.4,-1.89,1.75,1.22
2024-10,FWD5872C,钻石系列,260.0,215.8,-0.92,1.67,1.08
2024-11,FWD5872C,钻石系列,260.0,218.4,-1.58,1.26,1.03
2024-12,FWD5872C,钻石系列,260.0,215.8,-2.06,1.36,1.14
2025-01,FWD5872C,钻石系列,260.0,291.2,-2.25,1.41,0.88
2025-02,FWD5872C,钻石系列,260.0,218.4,-2.48,1.88,1.11
2025-03,FWD5872C,钻石系列,260.0,286.0,-2.56,1.64,1.06
2025-04,FWD5872C,钻石系列,260.0,278.2,-1.39,1.21,1.02
2025-05,FWD5872C,钻石系列,260.0,247.0,-1.91,0.98,1.25
2025-06,FWD5872C,钻石系列,260.0,244.4,-1.8,0.95,1.11
2025-07,FWD5872C,钻石系列,260.0,280.8,-1.38,1.46,0.95
2025-08,FWD5872C,钻石系列,260.0,252.2,-0.54,1.21,1.05
2025-09,FWD5872C,钻石系列,260.0,249.6,-2.16,1.35,1.28
2025-10,FWD5872C,钻石系列,260.0,293.8,-1.19,0.9,1.11
2025-11,FWD5872C,钻石系列,260.0,257.4,-0.76,1.92,1.15
2024-10,FWD5871A,钻石系列,280.0,238.0,-2.25,0.82,1.1
2024-11,FWD5871A,钻石系列,280.0,336.0,-1.83,1.5,0.85
2024-12,FWD5871A,钻石系列,280.0,296.8,-0.63,1.19,1.23
2025-01,FWD5871A,钻石系列,280.0,294.0,-1.08,0.89,1.13
2025-02,FWD5871A,钻石系列,280.0,296.8,-0.95,1.54,1.04
2025-03,FWD5871A,钻石系列,280.0,330.4,-2.57,1.2,1.05
