wo_id,month,sku,production_line,sample_qty,defect_qty,defect_rate,defect_type,pass,inspector
WO01453,2024-11,FWDD21L,产线-05,38,0,0.0,无,True,QC-B
WO01454,2024-12,FWD6219,产线-03,83,0,0.0,无,True,QC-C
WO01455,2024-10,FWD6881,产线-04,97,0,0.0,无,True,QC-C
WO01456,2025-01,FWD6602E,产线-06,30,0,0.0,粒径偏差,True,QC-C
WO01456,2025-01,FWD6602E,产线-06,50,2,0.04,色差,False,QC-A
WO01457,2024-11,FWD6219,产线-03,53,1,0.01887,粒径偏差,True,QC-B
WO01457,2024-11,FWD6219,产线-03,81,4,0.04938,无,False,QC-C
WO01458,2024-11,FWDV220,产线-03,86,4,0.04651,无,False,QC-B
WO01459,2025-08,FWD415Y,产线-06,50,2,0.04,无,False,QC-C
WO01459,2025-08,FWD415Y,产线-06,87,4,0.04598,无,False,QC-C
WO01460,2024-11,FWD436 ,产线-01,39,1,0.02564,杂质,True,QC-B
WO01461,2025-06,FWD524WR,产线-06,80,3,0.0375,无,False,QC-C
WO01461,2025-06,FWD524WR,产线-06,53,0,0.0,无,True,QC-C
WO01462,2024-11,FWD235WR,产线-03,40,2,0.05,杂质,False,QC-C
WO01463,2025-05,FWD435B,产线-04,85,1,0.01176,色差,True,QC-C
WO01464,2025-06,FWD402,产线-07,81,2,0.02469,无,True,QC-C
WO01465,2024-11,FWD901KSW,产线-07,69,3,0.04348,色差,False,QC-C
WO01465,2024-11,FWD901KSW,产线-07,64,3,0.04688,色差,False,QC-C
WO01466,2025-04,FWD231,产线-07,82,0,0.0,色差,True,QC-C
WO01466,2025-04,FWD231,产线-07,33,0,0.0,无,True,QC-C
WO01467,2025-02,FWD524,产线-03,22,0,0.0,色差,True,QC-A
WO01468,2025-06,FWD6300T,产线-01,88,2,0.02273,无,True,QC-C
WO01468,2025-06,FWD6300T,产线-01,62,0,0.0,无,True,QC-C
WO01469,2025-11,BHC9326BM ,产线-01,51,0,0.0,无,True,QC-B
WO01469,2025-11,BHC9326BM ,产线-01,52,1,0.01923,粒径偏差,True,QC-C
WO01470,2025-09,FWD123T,产线-08,26,0,0.0,无,True,QC-C
WO01471,2024-11,FWD421,产线-04,40,2,0.05,无,False,QC-C
WO01471,2024-11,FWD421,产线-04,34,1,0.02941,无,True,QC-C
WO01472,2024-10,FWD231,产线-02,72,2,0.02778,色差,True,QC-A
WO01473,2025-10,FWDV220,产线-04,46,0,0.0,色差,True,QC-A
WO01473,2025-10,FWDV220,产线-04,46,0,0.0,无,True,QC-A
WO01474,2025-04,FWD7322,产线-08,96,0,0.0,无,True,QC-A
WO01475,2025-03,FWD3500,产线-06,38,1,0.02632,色差,True,QC-B
WO01476,2024-12,FWD6683T,产线-05,80,3,0.0375,粒径偏差,False,QC-B
WO01477,2025-01,FWD8205WR,产线-08,58,2,0.03448,无,False,QC-A
WO01477,2025-01,FWD8205WR,产线-08,99,3,0.0303,色差,False,QC-C
WO01478,2024-10,FWD300,产线-01,78,0,0.0,粒径偏差,True,QC-A
WO01479,2024-11,FWD436 ,产线-07,80,0,0.0,色差,True,QC-A
WO01480,2024-12,FWD430,产线-08,37,0,0.0,粒径偏差,True,QC-C
WO01480,2024-12,FWD430,产线-08,36,1,0.02778,粒径偏差,True,QC-C
WO01481,2025-03,FWDV040B,产线-03,66,2,0.0303,无,False,QC-A
WO01481,2025-03,FWDV040B,产线-03,69,2,0.02899,色差,True,QC-B
WO01482,2025-03,FWD5800,产线-06,48,0,0.0,杂质,True,QC-A
WO01482,2025-03,FWD5800,产线-06,24,0,0.0,色差,True,QC-A
WO01483,2025-01,FWD6307A,产线-07,72,0,0.0,杂质,True,QC-B
WO01484,2025-04,FWD6504,产线-02,59,1,0.01695,无,True,QC-A
WO01485,2025-07,FWD508,产线-01,96,0,0.0,粒径偏差,True,QC-A
WO01485,2025-07,FWD508,产线-01,100,4,0.04,杂质,False,QC-A
WO01486,2025-06,FWD6883,产线-02,21,1,0.04762,色差,False,QC-A
WO01486,2025-06,FWD6883,产线-02,35,0,0.0,粒径偏差,True,QC-B
WO01487,2025-02,FWD304,产线-03,67,3,0.04478,无,False,QC-C
WO01488,2024-11,FWD535,产线-03,73,3,0.0411,无,False,QC-B
WO01489,2025-06,FWD103TWR,产线-02,47,1,0.02128,无,True,QC-B
WO01489,2025-06,FWD103TWR,产线-02,61,1,0.01639,色差,True,QC-B
WO01490,2025-03,FWD355,产线-01,37,1,0.02703,无,True,QC-A
WO01490,2025-03,FWD355,产线-01,97,1,0.01031,杂质,True,QC-C
WO01491,2025-08,FWD205WR,产线-07,75,0,0.0,色差,True,QC-C
WO01492,2025-04,BHC9235BVH,产线-07,74,1,0.01351,粒径偏差,True,QC-C
WO01492,2025-04,BHC9235BVH,产线-07,76,1,0.01316,色差,True,QC-B
WO01493,2025-09,FWDV095B,产线-02,87,0,0.0,杂质,True,QC-A
WO01494,2025-02,FWD3112,产线-06,54,1,0.01852,杂质,True,QC-C
WO01494,2025-02,FWD3112,产线-06,43,0,0.0,粒径偏差,True,QC-C
WO01495,2025-01,FWD427,产线-07,92,0,0.0,无,True,QC-C
WO01496,2024-12,FWD163,产线-02,72,1,0.01389,杂质,True,QC-A
WO01496,2024-12,FWD163,产线-02,78,1,0.01282,无,True,QC-C
WO01497,2025-04,FWD425B,产线-01,49,0,0.0,杂质,True,QC-C
WO01498,2024-11,FWDD27M,产线-07,44,0,0.0,无,True,QC-C
WO01499,2025-07,FWDV550,产线-02,34,0,0.0,无,True,QC-C
WO01499,2025-07,FWDV550,产线-02,34,0,0.0,无,True,QC-A
WO01500,2025-04,FWDD10L,产线-06,87,2,0.02299,无,True,QC-B
WO01501,2025-02,FWD525WR,产线-04,92,2,0.02174,杂质,True,QC-B
WO01501,2025-02,FWD525WR,产线-04,100,0,0.0,粒径偏差,True,QC-B
WO01502,2024-11,FWD5894,产线-04,65,2,0.03077,无,False,QC-A
WO01503,2025-01,FWD205A,产线-01,67,3,0.04478,色差,False,QC-B
WO01504,2025-10,FWD205,产线-01,94,1,0.01064,粒径偏差,True,QC-A
WO01505,2025-08,FWD223WR,产线-04,58,2,0.03448,粒径偏差,False,QC-C
WO01505,2025-08,FWD223WR,产线-04,74,3,0.04054,粒径偏差,False,QC-B
WO01506,2025-06,FWD520WR,产线-08,100,0,0.0,无,True,QC-A
WO01507,2025-11,FWD152WR,产线-04,76,2,0.02632,无,True,QC-B
WO01508,2024-10,FWD225WR,产线-05,30,1,0.03333,杂质,False,QC-B
WO01508,2024-10,FWD225WR,产线-05,40,2,0.05,无,False,QC-B
WO01509,2025-06,FWDV095,产线-08,48,1,0.02083,粒径偏差,True,QC-B
WO01509,2025-06,FWDV095,产线-08,72,1,0.01389,色差,True,QC-B
WO01510,2025-01,FWD231,产线-04,53,1,0.01887,杂质,True,QC-C
WO01510,2025-01,FWD231,产线-04,93,2,0.02151,色差,True,QC-B
WO01511,2025-05,FWD6163,产线-03,31,1,0.03226,色差,False,QC-B
WO01511,2025-05,FWD6163,产线-03,45,1,0.02222,色差,True,QC-A
WO01512,2024-12,FWD6002,产线-04,58,0,0.0,无,True,QC-B
WO01513,2025-10,FWD153,产线-06,70,3,0.04286,无,False,QC-B
WO01514,2025-10,BHC9233POH,产线-03,58,1,0.01724,色差,True,QC-B
WO01514,2025-10,BHC9233POH,产线-03,31,1,0.03226,杂质,False,QC-C
WO01515,2025-06,FWD6500,产线-03,51,0,0.0,无,True,QC-C
WO01516,2025-10,FWD6500A,产线-02,67,1,0.01493,粒径偏差,True,QC-A
WO01516,2025-10,FWD6500A,产线-02,46,2,0.04348,色差,False,QC-B
WO01517,2025-03,FWD6002T,产线-08,40,1,0.025,无,True,QC-B
WO01518,2024-12,FWDD25X,产线-04,68,0,0.0,无,True,QC-B
WO01519,2025-04,FWDV060,产线-01,63,0,0.0,无,True,QC-B
WO01519,2025-04,FWDV060,产线-01,98,3,0.03061,无,False,QC-A
WO01520,2025-10,FWD001,产线-07,23,0,0.0,无,True,QC-C
WO01521,2025-11,FWDD21X,产线-02,47,0,0.0,杂质,True,QC-B
WO01522,2024-12,FWD225WR,产线-02,25,1,0.04,粒径偏差,False,QC-A
WO01523,2024-12,FWD306WR,产线-07,64,1,0.01562,色差,True,QC-B
WO01523,2024-12,FWD306WR,产线-07,65,0,0.0,杂质,True,QC-C
WO01524,2025-10,FWD215,产线-03,37,0,0.0,粒径偏差,True,QC-C
WO01525,2024-11,FWD306,产线-03,65,1,0.01538,粒径偏差,True,QC-B
WO01526,2025-04,FWD6006,产线-06,49,2,0.04082,无,False,QC-B
WO01526,2025-04,FWD6006,产线-06,88,0,0.0,无,True,QC-B
WO01527,2025-09,FWD407,产线-04,38,0,0.0,粒径偏差,True,QC-B
WO01527,2025-09,FWD407,产线-04,28,1,0.03571,无,False,QC-C
WO01528,2025-09,FWD6009,产线-03,51,1,0.01961,粒径偏差,True,QC-C
WO01529,2025-11,FWD6910,产线-03,22,0,0.0,无,True,QC-C
WO01530,2025-07,FWD5871A,产线-07,93,3,0.03226,色差,False,QC-C
WO01531,2025-03,FWD353,产线-04,69,0,0.0,杂质,True,QC-A
WO01532,2025-01,FWDV155,产线-02,54,0,0.0,杂质,True,QC-A
WO01533,2024-10,FWD6820,产线-02,25,0,0.0,无,True,QC-C
WO01533,2024-10,FWD6820,产线-02,40,0,0.0,色差,True,QC-A
WO01534,2025-02,BHC9323PG,产线-03,31,1,0.03226,无,False,QC-A
WO01535,2025-08,FWD351,产线-04,97,0,0.0,无,True,QC-A
WO01535,2025-08,FWD351,产线-04,23,0,0.0,无,True,QC-B
WO01536,2025-01,FWD152WR,产线-06,66,0,0.0,色差,True,QC-B
WO01536,2025-01,FWD152WR,产线-06,99,2,0.0202,色差,True,QC-A
WO01537,2025-05,FWD4012,产线-01,89,3,0.03371,色差,False,QC-A
WO01538,2025-01,FWD163,产线-01,38,1,0.02632,杂质,True,QC-B
WO01539,2025-05,FWD6303,产线-05,89,0,0.0,无,True,QC-C
WO01539,2025-05,FWD6303,产线-05,89,0,0.0,无,True,QC-A
WO01540,2025-06,BHC5518,产线-06,41,0,0.0,无,True,QC-A
WO01541,2024-10,FWD7305WR,产线-01,69,3,0.04348,杂质,False,QC-C
WO01542,2025-03,FWD6603B,产线-01,31,0,0.0,无,True,QC-A
WO01542,2025-03,FWD6603B,产线-01,53,2,0.03774,粒径偏差,False,QC-B
WO01543,2025-02,FWD6910,产线-06,72,1,0.01389,色差,True,QC-B
WO01543,2025-02,FWD6910,产线-06,80,4,0.05,杂质,False,QC-B
WO01544,2025-04,FWD231,产线-08,26,1,0.03846,无,False,QC-B
WO01544,2025-04,FWD231,产线-08,56,2,0.03571,无,False,QC-B
WO01545,2025-01,FWD530,产线-06,91,3,0.03297,色差,False,QC-C
WO01546,2025-09,FWD5871C,产线-05,51,1,0.01961,杂质,True,QC-B
WO01547,2025-05,FWD152WR,产线-04,29,1,0.03448,无,False,QC-B
WO01548,2024-10,FWD306WR,产线-05,20,0,0.0,色差,True,QC-C
WO01548,2024-10,FWD306WR,产线-05,86,3,0.03488,色差,False,QC-C
WO01549,2025-09,FWD6003T,产线-04,49,1,0.02041,无,True,QC-B
WO01550,2025-04,FWD306,产线-07,70,1,0.01429,粒径偏差,True,QC-C
WO01550,2025-04,FWD306,产线-07,74,3,0.04054,杂质,False,QC-B
WO01551,2025-02,FWD6009,产线-08,65,3,0.04615,无,False,QC-A
WO01551,2025-02,FWD6009,产线-08,76,0,0.0,无,True,QC-A
WO01552,2025-08,FWD408,产线-04,97,4,0.04124,色差,False,QC-B
WO01553,2025-02,FWD504WR,产线-06,64,3,0.04688,色差,False,QC-A
WO01554,2025-10,FWD323,产线-02,67,2,0.02985,粒径偏差,True,QC-C
WO01555,2024-10,FWD121WR,产线-02,94,4,0.04255,色差,False,QC-C
WO01555,2024-10,FWD121WR,产线-02,29,0,0.0,色差,True,QC-B
WO01556,2024-10,BHC9227GOH,产线-03,22,1,0.04545,无,False,QC-C
WO01557,2025-02,BHC89233BR,产线-01,45,1,0.02222,杂质,True,QC-B
WO01557,2025-02,BHC89233BR,产线-01,51,2,0.03922,色差,False,QC-B
WO01558,2025-10,BHC89230GY,产线-01,98,3,0.03061,粒径偏差,False,QC-A
WO01559,2025-09,FWDD29M,产线-05,28,1,0.03571,色差,False,QC-B
WO01559,2025-09,FWDD29M,产线-05,66,2,0.0303,无,False,QC-C
WO01560,2025-07,BHC9275BOH,产线-07,89,3,0.03371,杂质,False,QC-C
WO01561,2025-08,FWD3500,产线-03,49,1,0.02041,粒径偏差,True,QC-A
WO01562,2025-01,FWD101WR,产线-05,67,1,0.01493,无,True,QC-B
WO01563,2025-10,FWD510,产线-06,99,1,0.0101,无,True,QC-C
WO01564,2024-10,FWDD10Y,产线-06,71,1,0.01408,粒径偏差,True,QC-B
WO01565,2024-11,FWD173,产线-02,98,2,0.02041,无,True,QC-B
WO01566,2024-11,FWD522,产线-07,62,0,0.0,色差,True,QC-B
WO01567,2025-02,FWD504WR,产线-05,37,1,0.02703,杂质,True,QC-A
WO01567,2025-02,FWD504WR,产线-05,38,1,0.02632,无,True,QC-B
WO01568,2025-02,FWD289,产线-06,62,1,0.01613,杂质,True,QC-C
WO01568,2025-02,FWD289,产线-06,41,0,0.0,粒径偏差,True,QC-B
WO01569,2024-12,BHC9233POH,产线-01,37,1,0.02703,无,True,QC-B
WO01570,2025-03,FWD249,产线-08,30,0,0.0,无,True,QC-A
WO01570,2025-03,FWD249,产线-08,49,1,0.02041,杂质,True,QC-A
WO01571,2025-11,FWD502WR,产线-04,82,4,0.04878,杂质,False,QC-C
WO01572,2025-02,FWD502,产线-08,97,3,0.03093,无,False,QC-B
WO01573,2025-02,FWD6885,产线-03,78,0,0.0,无,True,QC-C
WO01574,2025-09,FWD111M,产线-03,76,2,0.02632,无,True,QC-A
WO01575,2025-02,FWD400B,产线-07,24,0,0.0,粒径偏差,True,QC-A
WO01575,2025-02,FWD400B,产线-07,63,1,0.01587,无,True,QC-C
WO01576,2025-01,FWD302WR,产线-05,96,2,0.02083,无,True,QC-C
WO01576,2025-01,FWD302WR,产线-05,32,1,0.03125,无,False,QC-C
WO01577,2025-03,FWD510,产线-06,32,0,0.0,色差,True,QC-B
WO01578,2025-04,FWD308,产线-07,34,1,0.02941,无,True,QC-B
WO01579,2025-03,FWD6003,产线-07,74,2,0.02703,无,True,QC-B
WO01580,2024-10,FWD403,产线-06,62,2,0.03226,粒径偏差,False,QC-C
WO01580,2024-10,FWD403,产线-06,36,0,0.0,无,True,QC-C
WO01581,2025-03,FWD6910,产线-08,85,0,0.0,粒径偏差,True,QC-C
WO01581,2025-03,FWD6910,产线-08,23,0,0.0,无,True,QC-C
WO01582,2024-11,FWD153,产线-02,29,1,0.03448,无,False,QC-C
WO01583,2025-04,FWD300,产线-06,32,0,0.0,无,True,QC-C
WO01584,2025-09,FWD259,产线-07,27,1,0.03704,无,False,QC-A
WO01585,2025-07,FWD111MT,产线-03,82,2,0.02439,无,True,QC-A
WO01586,2025-02,BHC9275BOH,产线-04,43,1,0.02326,杂质,True,QC-B
WO01587,2025-03,FWD402,产线-07,66,3,0.04545,无,False,QC-A
WO01587,2025-03,FWD402,产线-07,55,1,0.01818,粒径偏差,True,QC-C
WO01588,2025-07,FWD410,产线-02,73,0,0.0,无,True,QC-A
WO01589,2025-11,FWD300,产线-01,97,1,0.01031,色差,True,QC-B
WO01590,2024-10,BHC9225BMTH,产线-08,49,1,0.02041,无,True,QC-C
WO01591,2025-10,FWDD23X,产线-04,30,1,0.03333,粒径偏差,False,QC-A
WO01591,2025-10,FWDD23X,产线-04,41,0,0.0,粒径偏差,True,QC-C
WO01592,2024-12,FWDV080,产线-02,41,2,0.04878,无,False,QC-B
WO01592,2024-12,FWDV080,产线-02,93,0,0.0,无,True,QC-B
WO01593,2025-07,FWD5895,产线-01,91,2,0.02198,无,True,QC-A
WO01593,2025-07,FWD5895,产线-01,36,0,0.0,粒径偏差,True,QC-B
WO01594,2025-05,FWD355,产线-08,95,3,0.03158,粒径偏差,False,QC-C
WO01594,2025-05,FWD355,产线-08,81,4,0.04938,无,False,QC-C
WO01595,2025-02,FWDV060B,产线-01,53,0,0.0,无,True,QC-C
WO01596,2025-05,FWD6002AWR,产线-02,74,3,0.04054,无,False,QC-A
WO01596,2025-05,FWD6002AWR,产线-02,25,1,0.04,杂质,False,QC-B
WO01597,2025-08,FWD323M,产线-06,33,1,0.0303,无,False,QC-C
WO01597,2025-08,FWD323M,产线-06,65,0,0.0,无,True,QC-B
WO01598,2025-05,FWD235WR,产线-08,94,4,0.04255,无,False,QC-A
WO01598,2025-05,FWD235WR,产线-08,26,1,0.03846,无,False,QC-B
WO01599,2025-10,FWD223,产线-01,42,0,0.0,无,True,QC-A
WO01600,2025-04,FWD508,产线-01,21,0,0.0,无,True,QC-A
WO01600,2025-04,FWD508,产线-01,48,1,0.02083,粒径偏差,True,QC-B
WO01601,2024-12,FWDD23L,产线-03,93,3,0.03226,色差,False,QC-A
WO01601,2024-12,FWDD23L,产线-03,54,1,0.01852,杂质,True,QC-C
WO01602,2025-06,FWD6001,产线-04,54,2,0.03704,无,False,QC-B
WO01603,2025-06,FWD3112,产线-05,68,0,0.0,无,True,QC-B
WO01604,2025-03,FWDD25M,产线-05,23,1,0.04348,粒径偏差,False,QC-C
WO01605,2025-07,FWD123,产线-06,40,1,0.025,无,True,QC-A
WO01606,2025-09,FWD410,产线-04,32,1,0.03125,色差,False,QC-C
WO01606,2025-09,FWD410,产线-04,73,3,0.0411,无,False,QC-B
WO01607,2025-06,FWDV080,产线-06,38,1,0.02632,无,True,QC-C
WO01607,2025-06,FWDV080,产线-06,67,1,0.01493,色差,True,QC-B
WO01608,2025-02,BHC89230GY,产线-05,44,1,0.02273,无,True,QC-C
WO01608,2025-02,BHC89230GY,产线-05,88,2,0.02273,无,True,QC-A
WO01609,2025-11,FWD205,产线-05,60,1,0.01667,无,True,QC-B
WO01609,2025-11,FWD205,产线-05,35,0,0.0,粒径偏差,True,QC-A
WO01610,2024-12,FWD5800,产线-01,52,0,0.0,无,True,QC-C
WO01610,2024-12,FWD5800,产线-01,80,4,0.05,杂质,False,QC-B
WO01611,2024-12,FWD221WR,产线-08,74,0,0.0,无,True,QC-C
WO01612,2024-11,FWD201,产线-03,94,3,0.03191,无,False,QC-A
WO01612,2024-11,FWD201,产线-03,56,2,0.03571,杂质,False,QC-B
WO01613,2025-09,FWD221,产线-08,45,1,0.02222,无,True,QC-B
WO01614,2025-01,FWD411,产线-06,85,4,0.04706,粒径偏差,False,QC-C
WO01614,2025-01,FWD411,产线-06,21,1,0.04762,无,False,QC-B
WO01615,2025-06,FWD3504,产线-02,35,0,0.0,粒径偏差,True,QC-B
WO01616,2024-10,FWD5870B,产线-02,84,0,0.0,色差,True,QC-C
WO01616,2024-10,FWD5870B,产线-02,87,1,0.01149,粒径偏差,True,QC-B
WO01617,2025-07,FWD5872A,产线-01,56,2,0.03571,粒径偏差,False,QC-A
WO01618,2024-11,FWD205WR,产线-02,47,2,0.04255,杂质,False,QC-A
WO01619,2025-03,FWD424,产线-08,61,3,0.04918,杂质,False,QC-C
WO01620,2024-11,FWD306,产线-06,83,1,0.01205,粒径偏差,True,QC-B
WO01621,2025-10,FWD5516,产线-02,72,3,0.04167,色差,False,QC-C
WO01622,2025-05,FWD6224,产线-01,96,1,0.01042,粒径偏差,True,QC-B
WO01622,2025-05,FWD6224,产线-01,94,2,0.02128,无,True,QC-C
WO01623,2025-03,FWD120,产线-01,74,0,0.0,无,True,QC-C
WO01624,2025-07,FWDD10L,产线-05,54,0,0.0,杂质,True,QC-B
WO01625,2024-11,FWD525WR,产线-06,66,2,0.0303,无,False,QC-A
WO01625,2024-11,FWD525WR,产线-06,83,3,0.03614,无,False,QC-B
WO01626,2025-03,FWD502WR,产线-02,97,1,0.01031,粒径偏差,True,QC-B
WO01627,2025-11,FWD5800,产线-04,49,0,0.0,色差,True,QC-A
WO01628,2025-03,FWD173,产线-03,48,2,0.04167,无,False,QC-B
WO01628,2025-03,FWD173,产线-03,96,2,0.02083,无,True,QC-B
WO01629,2025-09,BHC9233POH,产线-06,36,1,0.02778,无,True,QC-C
WO01629,2025-09,BHC9233POH,产线-06,64,3,0.04688,色差,False,QC-B
WO01630,2025-06,FWD6205,产线-03,34,0,0.0,色差,True,QC-C
WO01631,2025-07,FWD3112,产线-01,60,3,0.05,粒径偏差,False,QC-A
WO01631,2025-07,FWD3112,产线-01,51,0,0.0,无,True,QC-C
WO01632,2025-09,FWD419B,产线-04,44,1,0.02273,无,True,QC-B
WO01632,2025-09,FWD419B,产线-04,21,1,0.04762,粒径偏差,False,QC-C
WO01633,2025-01,FWDD10X,产线-04,40,2,0.05,杂质,False,QC-A
WO01633,2025-01,FWDD10X,产线-04,65,1,0.01538,色差,True,QC-C
WO01634,2025-06,FWD6215,产线-04,27,1,0.03704,粒径偏差,False,QC-C
WO01634,2025-06,FWD6215,产线-04,27,1,0.03704,无,False,QC-A
WO01635,2025-10,FWDD29L,产线-02,64,1,0.01562,杂质,True,QC-C
WO01636,2025-06,BHC9232MGH,产线-03,53,1,0.01887,无,True,QC-A
WO01636,2025-06,BHC9232MGH,产线-03,39,1,0.02564,色差,True,QC-C
WO01637,2025-10,BHC9227GOH,产线-01,32,0,0.0,无,True,QC-B
WO01637,2025-10,BHC9227GOH,产线-01,64,3,0.04688,粒径偏差,False,QC-B
WO01638,2025-01,BHC9328GR,产线-08,91,2,0.02198,无,True,QC-B
WO01638,2025-01,BHC9328GR,产线-08,80,2,0.025,杂质,True,QC-C
WO01639,2024-11,BHC9338GR,产线-04,89,2,0.02247,无,True,QC-B
WO01640,2025-09,FWD6820,产线-08,36,1,0.02778,无,True,QC-A
WO01641,2025-11,FWDD10A,产线-04,79,3,0.03797,色差,False,QC-A
WO01641,2025-11,FWDD10A,产线-04,59,0,0.0,无,True,QC-C
WO01642,2025-01,FWD205A,产线-04,88,3,0.03409,粒径偏差,False,QC-C
WO01642,2025-01,FWD205A,产线-04,77,2,0.02597,色差,True,QC-B
WO01643,2024-12,FWD6885,产线-08,29,1,0.03448,色差,False,QC-A
WO01644,2025-07,BHC89235G,产线-05,66,2,0.0303,色差,False,QC-A
WO01645,2024-10,FWD6504T,产线-05,45,1,0.02222,色差,True,QC-C
WO01645,2024-10,FWD6504T,产线-05,99,1,0.0101,无,True,QC-B
WO01646,2025-02,FWD534,产线-08,57,0,0.0,杂质,True,QC-B
WO01647,2025-10,FWDD23X,产线-08,96,3,0.03125,杂质,False,QC-B
WO01647,2025-10,FWDD23X,产线-08,27,0,0.0,杂质,True,QC-C
WO01648,2024-12,FWD5800,产线-04,74,0,0.0,无,True,QC-A
WO01648,2024-12,FWD5800,产线-04,44,0,0.0,粒径偏差,True,QC-B
WO01649,2025-11,FWDD29M,产线-08,88,3,0.03409,无,False,QC-C
WO01649,2025-11,FWDD29M,产线-08,45,2,0.04444,无,False,QC-B
WO01650,2025-06,BHC9230YBH,产线-06,71,0,0.0,无,True,QC-C
WO01650,2025-06,BHC9230YBH,产线-06,38,1,0.02632,无,True,QC-A
WO01651,2024-12,FWD435B,产线-04,100,5,0.05,无,False,QC-B
WO01652,2025-02,FWDD10A,产线-06,65,0,0.0,色差,True,QC-B
WO01653,2025-05,HC010AS,产线-08,87,0,0.0,粒径偏差,True,QC-C
WO01653,2025-05,HC010AS,产线-08,41,0,0.0,粒径偏差,True,QC-A
WO01654,2025-08,FWD3502,产线-06,97,1,0.01031,无,True,QC-C
WO01655,2025-09,FWD6810,产线-02,63,3,0.04762,色差,False,QC-B
WO01656,2025-01,FWD491,产线-04,60,3,0.05,无,False,QC-B
WO01657,2024-11,FWD5800A,产线-02,70,2,0.02857,粒径偏差,True,QC-B
WO01657,2024-11,FWD5800A,产线-02,22,1,0.04545,色差,False,QC-B
WO01658,2025-05,FWD403,产线-05,47,2,0.04255,粒径偏差,False,QC-A
WO01659,2025-03,FWD6005,产线-02,61,1,0.01639,无,True,QC-B
WO01659,2025-03,FWD6005,产线-02,59,1,0.01695,杂质,True,QC-B
WO01660,2024-10,FWD355,产线-03,75,1,0.01333,杂质,True,QC-C
WO01660,2024-10,FWD355,产线-03,29,1,0.03448,无,False,QC-B
WO01661,2025-02,FWD6881,产线-03,36,0,0.0,无,True,QC-A
WO01661,2025-02,FWD6881,产线-03,51,0,0.0,粒径偏差,True,QC-C
WO01662,2024-11,FWDD25L,产线-03,21,0,0.0,无,True,QC-B
WO01663,2025-01,FWD525,产线-04,25,0,0.0,杂质,True,QC-B
WO01664,2024-11,FWD510,产线-05,77,3,0.03896,无,False,QC-A
WO01665,2025-07,FWD402,产线-04,76,3,0.03947,杂质,False,QC-A
WO01666,2025-07,FWD122,产线-02,97,3,0.03093,粒径偏差,False,QC-B
WO01666,2025-07,FWD122,产线-02,39,1,0.02564,无,True,QC-A
WO01667,2025-01,FWD500WR,产线-07,20,0,0.0,无,True,QC-B
WO01668,2025-09,FWD6601,产线-01,80,2,0.025,色差,True,QC-A
WO01668,2025-09,FWD6601,产线-01,100,5,0.05,无,False,QC-B
WO01669,2025-01,FWD001,产线-01,43,1,0.02326,无,True,QC-A
WO01669,2025-01,FWD001,产线-01,33,0,0.0,色差,True,QC-B
WO01670,2024-12,BHC9225BMTH,产线-08,29,1,0.03448,无,False,QC-A
WO01671,2025-08,FWD6005T,产线-08,100,2,0.02,粒径偏差,True,QC-A
WO01672,2025-01,FWD323M,产线-04,78,0,0.0,粒径偏差,True,QC-B
WO01673,2025-09,FWD299,产线-06,81,1,0.01235,无,True,QC-B
WO01673,2025-09,FWD299,产线-06,81,3,0.03704,无,False,QC-C
WO01674,2025-09,FWDD28M,产线-05,62,1,0.01613,无,True,QC-C
WO01675,2025-04,FWD205WR,产线-03,71,1,0.01408,色差,True,QC-A
WO01676,2025-10,FWD6504,产线-04,79,3,0.03797,杂质,False,QC-A
WO01677,2025-06,FWD5891,产线-01,100,5,0.05,无,False,QC-A
WO01677,2025-06,FWD5891,产线-01,98,4,0.04082,无,False,QC-A
WO01678,2024-11,FWD552,产线-05,44,2,0.04545,无,False,QC-C
WO01678,2024-11,FWD552,产线-05,66,2,0.0303,色差,False,QC-B
WO01679,2025-02,BHC9323PG,产线-06,97,1,0.01031,无,True,QC-B
WO01680,2025-09,FWDV015,产线-02,73,1,0.0137,杂质,True,QC-C
WO01681,2025-02,FWDD28M,产线-05,99,2,0.0202,无,True,QC-B
WO01682,2025-08,BHC9326BM ,产线-03,68,3,0.04412,无,False,QC-B
WO01682,2025-08,BHC9326BM ,产线-03,61,2,0.03279,杂质,False,QC-B
WO01683,2025-06,FWDV155,产线-01,50,0,0.0,色差,True,QC-C
WO01684,2025-02,FWD6224,产线-01,70,0,0.0,杂质,True,QC-C
WO01684,2025-02,FWD6224,产线-01,62,2,0.03226,杂质,False,QC-B
WO01685,2024-11,FWD6504A,产线-05,88,1,0.01136,粒径偏差,True,QC-B
WO01685,2024-11,FWD6504A,产线-05,54,0,0.0,色差,True,QC-A
WO01686,2024-12,FWD6307A,产线-01,82,4,0.04878,无,False,QC-B
WO01686,2024-12,FWD6307A,产线-01,45,1,0.02222,粒径偏差,True,QC-B
WO01687,2025-01,FWDV080,产线-07,96,4,0.04167,无,False,QC-C
WO01688,2025-03,FWDV150,产线-02,62,2,0.03226,无,False,QC-C
WO01689,2025-02,BHC5518,产线-05,54,2,0.03704,杂质,False,QC-C
WO01689,2025-02,BHC5518,产线-05,71,0,0.0,粒径偏差,True,QC-C
WO01690,2025-06,FWDV060B,产线-06,26,1,0.03846,杂质,False,QC-A
WO01691,2025-11,FWD520WR,产线-08,56,0,0.0,粒径偏差,True,QC-A
